"","Season","Squad","Comp","Player","Nation","Pos","Age","Mins_Per_90","Att","Live_Pass_Types","Dead_Pass_Types","FK_Pass_Types","TB_Pass_Types","Sw_Pass_Types","Crs_Pass_Types","TI_Pass_Types","CK_Pass_Types","In_Corner_Kicks","Out_Corner_Kicks","Str_Corner_Kicks","Cmp_Outcomes","Off_Outcomes","Blocks_Outcomes","PlayerURL"
"675",NA,"2023 Coritiba","","Kaio","BRA","MF,FW","18",9.8,247,236,8,3,3,2,17,3,2,2,0,0,173,3,7,"https://fbref.com/en/players/4e232375/Kaio"
"676",NA,"2023 Coritiba","","Bruno Viana","BRA","DF","27",9,427,401,26,24,1,9,2,0,0,0,0,0,356,0,3,"https://fbref.com/en/players/c5ea2dab/Bruno-Viana"
"677",NA,"2023 Coritiba","","Alef Manga","BRA","FW,MF","28",8.9,248,228,18,0,0,2,11,3,2,0,1,0,190,2,7,"https://fbref.com/en/players/559782c4/Alef-Manga"
"678",NA,"2023 Coritiba","","Diogo","BRA","FW,MF","26",8.4,175,151,23,0,0,0,7,2,0,0,0,0,120,1,4,"https://fbref.com/en/players/4e365f70/Diogo"
"679",NA,"2023 Coritiba","","Liziero","BRA","MF","24",6.5,309,298,10,6,0,4,5,4,0,0,0,0,246,1,5,"https://fbref.com/en/players/318ecb8c/Liziero"
"680",NA,"2023 Coritiba","","Zé Roberto","BRA","FW,MF","29",5.8,134,120,13,1,0,1,2,0,0,0,0,0,86,1,3,"https://fbref.com/en/players/810033a1/Ze-Roberto"
"681",NA,"2023 Coritiba","","Thiago Dombroski","BRA","DF","20",5.6,260,253,7,7,0,10,0,0,0,0,0,0,197,0,1,"https://fbref.com/en/players/786ba79d/Thiago-Dombroski"
"682",NA,"2023 Coritiba","","Jean Pedroso","BRA","DF","19",6.5,284,268,16,15,0,1,0,1,0,0,0,0,234,0,3,"https://fbref.com/en/players/d0c5e580/Jean-Pedroso"
"683",NA,"2023 Coritiba","","Diogo Batista","BRA","DF,MF","19",5.9,276,221,54,8,0,3,14,44,2,1,1,0,200,1,6,"https://fbref.com/en/players/9bd61510/Diogo-Batista"
"684",NA,"2023 Coritiba","","Rodrigo Pinho","BRA","FW","31",4.3,71,61,10,0,1,0,1,0,0,0,0,0,46,0,5,"https://fbref.com/en/players/5db20508/Rodrigo-Pinho"
"685",NA,"2023 Coritiba","","Maurício Garcez","BRA","MF,FW","25",6.6,137,130,6,1,0,0,9,2,0,0,0,0,92,1,9,"https://fbref.com/en/players/1c060dbf/Mauricio-Garcez"
"686",NA,"2023 Coritiba","","Fransérgio","BRA","MF","32",5.9,298,284,14,14,1,3,3,0,0,0,0,0,234,0,10,"https://fbref.com/en/players/deba6b05/Fransergio"
"687",NA,"2023 Coritiba","","Luan Polli","BRA","GK","29",4.3,108,67,41,11,0,0,0,0,0,0,0,0,72,0,0,"https://fbref.com/en/players/96aa89c4/Luan-Polli"
"688",NA,"2023 Coritiba","","Andreas Samaris","GRE","MF","33",2,92,83,9,9,0,1,0,0,0,0,0,0,83,0,1,"https://fbref.com/en/players/5af687a1/Andreas-Samaris"
"689",NA,"2023 Coritiba","","Gabriel Boschilia","BRA","MF,FW","26",3.8,182,162,19,5,2,3,15,4,9,4,3,0,145,1,2,"https://fbref.com/en/players/e90af77c/Gabriel-Boschilia"
"690",NA,"2023 Coritiba","","Hayner","BRA","DF,MF","27",3.4,142,114,28,1,0,2,12,26,1,0,1,0,96,0,3,"https://fbref.com/en/players/246c7429/Hayner"
"691",NA,"2023 Coritiba","","Jhon Chancellor","VEN","DF","31",3.4,101,99,2,2,0,0,0,0,0,0,0,0,80,0,0,"https://fbref.com/en/players/84b6acaa/Jhon-Chancellor"
"692",NA,"2023 Coritiba","","Pedro Luccas","BRA","GK","19",3,99,63,36,4,0,1,0,0,0,0,0,0,65,0,0,"https://fbref.com/en/players/e5c4ba1f/Pedro-Luccas"
"693",NA,"2023 Coritiba","","Edu","BRA","FW,MF","29",3.6,84,74,10,1,0,0,5,1,0,0,0,0,54,0,5,"https://fbref.com/en/players/03cf6b3b/Edu"
"694",NA,"2023 Coritiba","","Júnior Urso","BRA","MF","33",3.3,122,117,5,5,0,1,1,0,0,0,0,0,109,0,2,"https://fbref.com/en/players/b40424f1/Junior-Urso"
"695",NA,"2023 Coritiba","","Reynaldo Cesar Moraes","BRA","DF","26",2.7,82,77,5,1,0,1,2,4,0,0,0,0,63,0,0,"https://fbref.com/en/players/589d070c/Reynaldo-Cesar-Moraes"
"696",NA,"2023 Coritiba","","Maurício Antônio","BRA","DF","30",2,95,90,5,4,0,2,0,0,0,0,0,0,77,0,2,"https://fbref.com/en/players/0bd71531/Mauricio-Antonio"
"697",NA,"2023 Coritiba","","Marcos Vinicius","BRA","DF,MF","25",1.9,89,67,22,3,1,0,7,18,1,0,1,0,51,0,9,"https://fbref.com/en/players/72cacb0d/Marcos-Vinicius"
"698",NA,"2023 Coritiba","","William Pottker","BRA","FW,MF","29",1.3,40,38,2,0,0,0,2,1,0,0,0,0,28,0,2,"https://fbref.com/en/players/214a16c5/William-Pottker"
"699",NA,"2023 Coritiba","","Gabriel Silva","BRA","FW,MF","20",1,22,21,1,0,0,0,0,1,0,0,0,0,16,0,0,"https://fbref.com/en/players/5e38493a/Gabriel-Silva"
"700",NA,"2023 Coritiba","","Gustavo Vilar","BRA","DF","22",1,59,58,1,1,0,0,0,0,0,0,0,0,50,0,0,"https://fbref.com/en/players/afcfcc1e/Gustavo-Vilar"
"701",NA,"2023 Coritiba","","Lucas Barbosa","BRA","MF,FW","21",1.1,46,43,3,2,0,0,1,1,0,0,0,0,34,0,2,"https://fbref.com/en/players/a28eac7e/Lucas-Barbosa"
"702",NA,"2023 Coritiba","","Jesé","ESP","MF","29",1.1,34,34,0,0,0,0,3,0,0,0,0,0,27,0,0,"https://fbref.com/en/players/4a537185/Jese"
"703",NA,"2023 Coritiba","","Lucas Ronier","BRA","FW,MF","18",0.6,29,29,0,0,0,0,3,0,0,0,0,0,21,0,1,"https://fbref.com/en/players/d831b6f1/Lucas-Ronier"
"704",NA,"2023 Coritiba","","Wesley Pombo","BRA","MF","20",0.6,12,10,0,0,0,0,1,0,0,0,0,0,9,2,0,"https://fbref.com/en/players/51db89fc/Wesley-Pombo"
"705",NA,"2023 Coritiba","","Ruan Lucas","BRA","MF,FW","18",0.3,13,13,0,0,0,0,1,0,0,0,0,0,12,0,0,"https://fbref.com/en/players/df513353/Ruan-Lucas"
"706",NA,"2023 Coritiba","","Éberth Araújo Nogueira","BRA","FW","19",0.3,4,4,0,0,0,0,0,0,0,0,0,0,3,0,0,"https://fbref.com/en/players/6e60f591/Eberth-Araujo-Nogueira"
"707",NA,"2023 América (MG)","Série A","Juninho","BRA","MF","35",32.5,973,924,41,21,3,2,45,17,0,0,0,0,699,8,21,"https://fbref.com/en/players/7d10ca2e/Juninho"
"708",NA,"2023 América (MG)","Série A","Leandro Emmanuel Martínez","ARG","MF","28",28.2,1475,1317,154,62,8,6,109,7,79,24,24,0,1177,4,28,"https://fbref.com/en/players/74758396/Leandro-Emmanuel-Martinez"
"709",NA,"2023 América (MG)","Série A","Felipe Azevedo","BRA","FW,MF","36",19.4,497,472,22,6,0,5,29,6,9,3,1,0,325,3,21,"https://fbref.com/en/players/4a22b15a/Felipe-Azevedo"
"710",NA,"2023 América (MG)","Série A","Iago Maidana","BRA","DF","26",24,775,737,33,25,0,8,1,2,0,0,0,0,578,5,9,"https://fbref.com/en/players/e65a5924/Iago-Maidana"
"711",NA,"2023 América (MG)","Série A","Danilo Avelar","BRA","DF","33",22,890,777,107,23,1,4,19,83,0,0,0,0,613,6,15,"https://fbref.com/en/players/eacb45fd/Danilo-Avelar"
"712",NA,"2023 América (MG)","Série A","Gonzalo Mastriani","URU","FW","29",19.9,316,278,36,0,1,0,3,1,0,0,0,0,198,2,8,"https://fbref.com/en/players/b4339e2b/Gonzalo-Mastriani"
"713",NA,"2023 América (MG)","Série A","Marlon","BRA","DF","28",18.6,877,696,180,26,0,4,64,146,8,4,3,0,674,1,32,"https://fbref.com/en/players/a87b508e/Marlon"
"714",NA,"2023 América (MG)","Série A","Ricardo Silva","BRA","DF","30",17.9,634,592,40,36,0,10,2,4,0,0,0,0,489,2,8,"https://fbref.com/en/players/a5075276/Ricardo-Silva"
"715",NA,"2023 América (MG)","Série A","Eder","BRA","DF","27",17.4,692,659,32,29,1,11,1,0,0,0,0,0,554,1,0,"https://fbref.com/en/players/ba1a2c4c/Eder"
"716",NA,"2023 América (MG)","Série A","Lucas Kal","BRA","MF","26",13.7,606,572,32,29,3,4,8,1,0,0,0,0,499,2,8,"https://fbref.com/en/players/33ed689d/Lucas-Kal"
"717",NA,"2023 América (MG)","Série A","Matheus Cavichioli","BRA","GK","36",15,377,224,152,37,0,1,0,0,0,0,0,0,261,1,1,"https://fbref.com/en/players/8470f026/Matheus-Cavichioli"
"718",NA,"2023 América (MG)","Série A","Rodriguinho","BRA","DF,MF","19",13.9,642,532,110,14,4,10,67,85,11,4,7,0,471,0,22,"https://fbref.com/en/players/4565dde3/Rodriguinho"
"719",NA,"2023 América (MG)","Série A","Everaldo","BRA","FW,MF","28",13.7,430,405,23,3,1,3,50,15,5,1,2,0,328,2,13,"https://fbref.com/en/players/bdb57777/Everaldo"
"720",NA,"2023 América (MG)","Série A","Ale","BRA","MF","32",15.8,878,841,36,26,0,7,11,7,0,0,0,0,770,1,10,"https://fbref.com/en/players/b7d9347d/Ale"
"721",NA,"2023 América (MG)","Série A","Martín Benítez","ARG","MF,FW","28",12.4,561,470,88,41,7,11,51,7,32,9,17,1,386,3,13,"https://fbref.com/en/players/c122e34e/Martin-Benitez"
"722",NA,"2023 América (MG)","Série A","Breno Cascardo","BRA","MF","19",12.9,589,566,19,14,1,5,6,1,0,0,0,0,491,4,9,"https://fbref.com/en/players/6085a790/Breno-Cascardo"
"723",NA,"2023 América (MG)","Série A","Jori","BRA","GK","26",11,272,147,125,30,0,2,0,0,0,0,0,0,198,0,0,"https://fbref.com/en/players/9aecb45b/Jori"
"724",NA,"2023 América (MG)","Série A","Mateus Pasinato","BRA","GK","30",10,246,155,89,20,0,0,0,0,0,0,0,0,184,2,0,"https://fbref.com/en/players/f16f9b47/Mateus-Pasinato"
"725",NA,"2023 América (MG)","Série A","Marcinho","BRA","DF","26",8.9,474,397,76,8,2,10,46,65,3,0,2,0,317,1,11,"https://fbref.com/en/players/6bc6e0e4/Marcinho"
"726",NA,"2023 América (MG)","Série A","Aloísio dos Santos Gonçalves","CHN","FW,MF","34",8,161,139,20,0,0,2,6,0,0,0,0,0,99,2,9,"https://fbref.com/en/players/9851b2e0/Aloisio-dos-Santos-Goncalves"
"727",NA,"2023 América (MG)","Série A","Daniel Borges","BRA","DF","29",8.9,494,407,87,12,0,8,44,75,0,0,0,0,381,0,9,"https://fbref.com/en/players/71879f82/Daniel-Borges"
"728",NA,"2023 América (MG)","Série A","Nicolas","BRA","DF","25",8,287,226,60,3,0,2,26,52,5,1,3,0,188,1,15,"https://fbref.com/en/players/0739a5da/Nicolas"
"729",NA,"2023 América (MG)","Série A","Mateus Henrique","BRA","DF","20",6,275,226,48,1,0,2,18,47,0,0,0,0,196,1,7,"https://fbref.com/en/players/cee3597c/Mateus-Henrique"
"730",NA,"2023 América (MG)","Série A","Júlio César","BRA","DF","19",6.6,313,298,14,9,0,1,0,5,0,0,0,0,271,1,1,"https://fbref.com/en/players/f3585cf6/Julio-Cesar"
"731",NA,"2023 América (MG)","Série A","Wanderson","BRA","DF","31",5.6,166,157,8,8,0,3,0,0,0,0,0,0,121,1,1,"https://fbref.com/en/players/f612025c/Wanderson"
"732",NA,"2023 América (MG)","Série A","Rodrigo Varanda","BRA","FW,MF","20",5.7,173,158,14,1,2,0,10,10,0,0,0,0,136,1,7,"https://fbref.com/en/players/541b77bc/Rodrigo-Varanda"
"733",NA,"2023 América (MG)","Série A","Renato Marques","BRA","FW,MF","19",5.7,118,99,17,1,1,1,3,1,0,0,0,0,73,2,6,"https://fbref.com/en/players/838d1215/Renato-Marques"
"734",NA,"2023 América (MG)","Série A","Pedrinho","BRA","FW,MF","23",4.6,127,119,7,0,1,3,16,5,2,1,0,0,88,1,6,"https://fbref.com/en/players/035341ba/Pedrinho"
"735",NA,"2023 América (MG)","Série A","Esteban Burgos","ARG","DF","31",3.3,89,80,9,9,0,2,0,0,0,0,0,0,67,0,0,"https://fbref.com/en/players/40449bbd/Esteban-Burgos"
"736",NA,"2023 América (MG)","Série A","Óscar Méndez","URU","MF","28",2.9,74,72,2,1,1,0,1,0,0,0,0,0,57,0,1,"https://fbref.com/en/players/3c90a04a/Oscar-Mendez"
"737",NA,"2023 América (MG)","Série A","Matheusinho","BRA","MF,FW","24",2.5,103,100,2,0,0,0,12,1,1,0,1,0,73,1,4,"https://fbref.com/en/players/74f5a96d/Matheusinho"
"738",NA,"2023 América (MG)","Série A","Nino Paraíba","BRA","DF","37",2.2,109,91,17,2,0,3,17,15,0,0,0,0,81,1,2,"https://fbref.com/en/players/403ef062/Nino-Paraiba"
"739",NA,"2023 América (MG)","Série A","Washington Aguerre","URU","GK","29",2,41,17,24,8,0,0,0,0,0,0,0,0,31,0,0,"https://fbref.com/en/players/19da9ece/Washington-Aguerre"
"740",NA,"2023 América (MG)","Série A","Henrique Almeida","BRA","FW","31",1.7,29,23,6,0,0,0,2,0,0,0,0,0,24,0,1,"https://fbref.com/en/players/8aa2f2e3/Henrique-Almeida"
"741",NA,"2023 América (MG)","Série A","Paulinho","BRA","FW","24",1.5,50,50,0,0,0,0,4,0,0,0,0,0,39,0,1,"https://fbref.com/en/players/bc486f0e/Paulinho"
"742",NA,"2023 América (MG)","Série A","Juan Cazares","ECU","MF,FW","30",3.1,140,115,24,9,1,2,18,4,9,5,4,0,98,1,5,"https://fbref.com/en/players/754368cb/Juan-Cazares"
"743",NA,"2023 América (MG)","Série A","Adyson","BRA","FW,MF","17",2.7,140,123,16,5,1,0,31,4,7,4,3,0,97,1,5,"https://fbref.com/en/players/77f8db7c/Adyson"
"744",NA,"2023 América (MG)","Série A","Mikael","BRA","FW","23",1.7,25,21,4,0,0,0,1,0,0,0,0,0,19,0,0,"https://fbref.com/en/players/33502726/Mikael"
"745",NA,"2023 América (MG)","Série A","Arthur","BRA","DF","19",1,55,42,13,2,0,0,3,11,0,0,0,0,38,0,2,"https://fbref.com/en/players/8a958856/Arthur"
"746",NA,"2023 América (MG)","Série A","Wellington Paulista","BRA","FW","38",2.5,40,35,5,0,0,0,0,0,0,0,0,0,30,0,0,"https://fbref.com/en/players/f2eece5b/Wellington-Paulista"
"747",NA,"2023 América (MG)","Série A","Mateus Gonçalves Martins","BRA","MF,FW","28",0.7,28,27,1,0,0,0,4,0,1,0,1,0,23,0,2,"https://fbref.com/en/players/20e9c1c7/Mateus-Goncalves-Martins"
"748",NA,"2023 América (MG)","Série A","Renato Kayser","BRA","FW,MF","26",0.4,15,15,0,0,0,0,0,0,0,0,0,0,10,0,0,"https://fbref.com/en/players/c7495dda/Renato-Kayser"
"749",NA,"2023 América (MG)","Série A","Ighor Gabryel","BRA","FW","20",0.3,7,7,0,0,0,0,0,0,0,0,0,0,6,0,0,"https://fbref.com/en/players/7c60d824/Ighor-Gabryel"
"750",NA,"2023 América (MG)","Série A","Paulinho","BRA","DF","18",0.3,16,14,2,0,0,0,2,2,0,0,0,0,15,0,0,"https://fbref.com/en/players/47e63f35/Paulinho"
"751",NA,"2023 América (MG)","Série A","Jhow","BRA","DF","19",0.2,18,17,1,1,0,0,0,0,0,0,0,0,18,0,0,"https://fbref.com/en/players/d7c46873/Jhow"
"752",NA,"2023 América (MG)","Série A","Yago Souza","BRA","MF","16",0.2,6,6,0,0,0,0,0,0,0,0,0,0,6,0,0,"https://fbref.com/en/players/f0f2a7c9/Yago-Souza"
