"","Season","Squad","Comp","Player","Nation","Pos","Age","MP","Min_Playing_Time","Mn_per_MP_Playing_Time","Min_percent_Playing_Time","Mins_Per_90_Playing_Time","Starts_Starts","Mn_per_Start_Starts","Compl_Starts","Subs_Subs","Mn_per_Sub_Subs","unSub_Subs","PPM_Team_Success","onG_Team_Success","onGA_Team_Success","Plus_Minus_Team_Success","Plus_Minus90_Team_Success","On_minus_Off_Team_Success","onxG_Team_Success_xG_","onxGA_Team_Success_xG","xGPlus_Minus_Team_Success_xG","xGPlus_Minus90_Team_Success_xG","On_minus_Off_Team_Success_xG","PlayerURL","MP_Playing_Time"
"819",NA,"2023 Coritiba","","Matheus Cadorini","BRA","FW","20",0,NA,NA,NA,NA,0,NA,0,0,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/7f2b23f8/Matheus-Cadorini",NA
"820",NA,"2023 Coritiba","","Jean Gabriel","BRA","MF","19",0,NA,NA,NA,NA,0,NA,0,0,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/006f9df8/Jean-Gabriel",NA
"821",NA,"2023 Coritiba","","Bernardo Lemes","BRA","MF","21",0,NA,NA,NA,NA,0,NA,0,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/1ee9a3b6/Bernardo-Lemes",NA
"822",NA,"2023 Coritiba","","Marcao","BRA","GK","22",0,NA,NA,NA,NA,0,NA,0,0,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/08ca2aa1/Marcao",NA
"823",NA,"2023 Coritiba","","Jesús Trindade","URU","MF","29",0,NA,NA,NA,NA,0,NA,0,0,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/066e9f5d/Jesus-Trindade",NA
"824",NA,"2023 Coritiba","","Jorge Vinicius","BRA","DF","19",0,NA,NA,NA,NA,0,NA,0,0,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/6b68fcd1/Jorge-Vinicius",NA
"825",NA,"2023 América (MG)","Série A","Juninho","BRA","MF","35",NA,2929,81,85.6,32.5,32,88,28,4,27,0,0.67,39,68,-29,-0.89,0.94,41.7,51.1,-9.4,-0.29,0.87,"https://fbref.com/en/players/7d10ca2e/Juninho",36
"826",NA,"2023 América (MG)","Série A","Leandro Emmanuel Martínez","ARG","MF","28",NA,2541,73,74.3,28.2,29,83,18,6,20,0,0.57,32,63,-31,-1.1,-0.28,35.7,45.2,-9.5,-0.34,0.31,"https://fbref.com/en/players/74758396/Leandro-Emmanuel-Martinez",35
"827",NA,"2023 América (MG)","Série A","Felipe Azevedo","BRA","FW,MF","36",NA,1748,58,51.1,19.4,25,65,2,5,26,3,0.67,19,37,-18,-0.93,0.2,23.2,28.2,-5,-0.26,0.34,"https://fbref.com/en/players/4a22b15a/Felipe-Azevedo",30
"828",NA,"2023 América (MG)","Série A","Iago Maidana","BRA","DF","26",NA,2163,72,63.2,24,24,86,21,6,18,1,0.53,30,54,-24,-1,0.08,32.5,38.7,-6.1,-0.26,0.44,"https://fbref.com/en/players/e65a5924/Iago-Maidana",30
"829",NA,"2023 América (MG)","Série A","Danilo Avelar","BRA","DF","33",NA,1984,76,58,22,24,82,15,2,9,5,0.77,30,45,-15,-0.68,0.82,25.9,31.5,-5.6,-0.26,0.39,"https://fbref.com/en/players/eacb45fd/Danilo-Avelar",26
"830",NA,"2023 América (MG)","Série A","Gonzalo Mastriani","URU","FW","29",NA,1793,75,52.4,19.9,22,78,9,2,41,9,0.54,21,36,-15,-0.75,0.57,24.1,27,-2.8,-0.14,0.58,"https://fbref.com/en/players/b4339e2b/Gonzalo-Mastriani",24
"831",NA,"2023 América (MG)","Série A","Marlon","BRA","DF","28",NA,1674,64,48.9,18.6,18,81,11,8,26,6,0.54,19,40,-21,-1.13,-0.2,22.2,34.1,-11.9,-0.64,-0.43,"https://fbref.com/en/players/a87b508e/Marlon",26
"832",NA,"2023 América (MG)","Série A","Ricardo Silva","BRA","DF","30",NA,1610,81,47.1,17.9,18,87,17,2,22,3,0.9,20,35,-15,-0.84,0.35,24.6,26.8,-2.2,-0.12,0.56,"https://fbref.com/en/players/a5075276/Ricardo-Silva",20
"833",NA,"2023 América (MG)","Série A","Eder","BRA","DF","27",NA,1566,65,45.8,17.4,17,81,13,7,28,10,0.5,16,46,-30,-1.72,-1.29,20.6,36.1,-15.5,-0.89,-0.87,"https://fbref.com/en/players/ba1a2c4c/Eder",24
"834",NA,"2023 América (MG)","Série A","Lucas Kal","BRA","MF","26",NA,1235,65,36.1,13.7,16,75,7,3,11,10,0.74,14,29,-15,-1.09,-0.1,16,24.8,-8.8,-0.64,-0.35,"https://fbref.com/en/players/33ed689d/Lucas-Kal",19
"835",NA,"2023 América (MG)","Série A","Matheus Cavichioli","BRA","GK","36",NA,1348,90,39.4,15,15,90,14,0,NA,11,0.47,13,31,-18,-1.2,-0.29,20,22.5,-2.5,-0.17,0.42,"https://fbref.com/en/players/8470f026/Matheus-Cavichioli",15
"836",NA,"2023 América (MG)","Série A","Rodriguinho","BRA","DF,MF","19",NA,1247,62,36.5,13.9,15,77,7,5,18,6,0.9,20,24,-4,-0.29,1.16,13.4,23.8,-10.5,-0.76,-0.53,"https://fbref.com/en/players/4565dde3/Rodriguinho",20
"837",NA,"2023 América (MG)","Série A","Everaldo","BRA","FW,MF","28",NA,1233,59,36.1,13.7,15,69,2,6,33,9,0.38,15,29,-14,-1.02,0.01,16.3,26.3,-10,-0.73,-0.49,"https://fbref.com/en/players/bdb57777/Everaldo",21
"838",NA,"2023 América (MG)","Série A","Ale","BRA","MF","32",NA,1424,53,41.6,15.8,14,80,7,13,23,7,0.59,14,34,-20,-1.26,-0.41,20.3,29.5,-9.2,-0.58,-0.28,"https://fbref.com/en/players/b7d9347d/Ale",27
"839",NA,"2023 América (MG)","Série A","Martín Benítez","ARG","MF,FW","28",NA,1120,56,32.7,12.4,14,67,2,6,30,6,0.35,16,31,-15,-1.21,-0.27,16.7,22,-5.3,-0.43,-0.02,"https://fbref.com/en/players/c122e34e/Martin-Benitez",20
"840",NA,"2023 América (MG)","Série A","Breno Cascardo","BRA","MF","19",NA,1162,48,34,12.9,13,64,0,11,30,8,0.83,12,25,-13,-1.01,0.03,14.9,16.2,-1.3,-0.1,0.48,"https://fbref.com/en/players/6085a790/Breno-Cascardo",24
"841",NA,"2023 América (MG)","Série A","Jori","BRA","GK","26",NA,990,90,28.9,11,11,90,11,0,NA,3,0.55,12,25,-13,-1.18,-0.22,11.3,22.1,-10.9,-0.99,-0.8,"https://fbref.com/en/players/9aecb45b/Jori",11
"842",NA,"2023 América (MG)","Série A","Mateus Pasinato","BRA","GK","30",NA,900,90,26.3,10,10,90,10,0,NA,13,0.91,15,22,-7,-0.7,0.44,13.2,15.3,-2.1,-0.21,0.29,"https://fbref.com/en/players/f16f9b47/Mateus-Pasinato",10
"843",NA,"2023 América (MG)","Série A","Marcinho","BRA","DF","26",NA,800,67,23.4,8.9,10,76,4,2,20,7,0.5,10,21,-11,-1.24,-0.28,12.1,13.4,-1.3,-0.14,0.36,"https://fbref.com/en/players/6bc6e0e4/Marcinho",12
"844",NA,"2023 América (MG)","Série A","Aloísio dos Santos Gonçalves","CHN","FW,MF","34",NA,717,60,21,8,10,64,1,2,37,0,0.75,7,15,-8,-1,0.03,10.8,12.7,-1.8,-0.23,0.24,"https://fbref.com/en/players/9851b2e0/Aloisio-dos-Santos-Goncalves",12
"845",NA,"2023 América (MG)","Série A","Daniel Borges","BRA","DF","29",NA,799,57,23.4,8.9,8,82,4,6,24,5,0.64,5,19,-14,-1.58,-0.72,8.2,15.7,-7.5,-0.85,-0.56,"https://fbref.com/en/players/71879f82/Daniel-Borges",14
"846",NA,"2023 América (MG)","Série A","Nicolas","BRA","DF","25",NA,720,65,21.1,8,8,79,3,3,30,10,0.55,11,16,-5,-0.62,0.51,12.3,11.4,0.9,0.11,0.67,"https://fbref.com/en/players/0739a5da/Nicolas",11
"847",NA,"2023 América (MG)","Série A","Mateus Henrique","BRA","DF","20",NA,536,45,15.7,6,7,62,0,5,20,12,1,11,10,1,0.17,1.42,8.8,8.4,0.3,0.06,0.56,"https://fbref.com/en/players/cee3597c/Mateus-Henrique",12
"848",NA,"2023 América (MG)","Série A","Júlio César","BRA","DF","19",NA,595,66,17.4,6.6,6,87,4,3,24,14,1.11,6,11,-5,-0.76,0.33,6.7,13.2,-6.5,-0.98,-0.68,"https://fbref.com/en/players/f3585cf6/Julio-Cesar",9
"849",NA,"2023 América (MG)","Série A","Wanderson","BRA","DF","31",NA,500,71,14.6,5.6,5,90,5,2,25,7,1.14,7,9,-2,-0.36,0.78,5.9,8,-2.1,-0.37,0.05,"https://fbref.com/en/players/f612025c/Wanderson",7
"850",NA,"2023 América (MG)","Série A","Rodrigo Varanda","BRA","FW,MF","20",NA,516,43,15.1,5.7,4,70,1,8,30,3,0.83,10,10,0,0,1.21,9.7,7.5,2.2,0.38,0.95,"https://fbref.com/en/players/541b77bc/Rodrigo-Varanda",12
"851",NA,"2023 América (MG)","Série A","Renato Marques","BRA","FW,MF","19",NA,515,43,15.1,5.7,4,68,1,8,30,6,0.92,10,15,-5,-0.87,0.18,6.4,12.1,-5.7,-0.99,-0.67,"https://fbref.com/en/players/838d1215/Renato-Marques",12
"852",NA,"2023 América (MG)","Série A","Pedrinho","BRA","FW,MF","23",NA,411,51,12,4.6,4,80,1,4,23,2,0.25,3,11,-8,-1.75,-0.82,4.5,6.6,-2.1,-0.46,-0.04,"https://fbref.com/en/players/035341ba/Pedrinho",8
"853",NA,"2023 América (MG)","Série A","Esteban Burgos","ARG","DF","31",NA,294,74,8.6,3.3,4,74,2,0,NA,7,0.4,4,8,-4,-1.22,-0.22,3.5,3.1,0.5,0.14,0.61,"https://fbref.com/en/players/40449bbd/Esteban-Burgos",4
"854",NA,"2023 América (MG)","Série A","Óscar Méndez","URU","MF","28",NA,260,37,7.6,2.9,2,74,0,5,22,12,0.71,2,8,-6,-2.08,-1.14,2,4.3,-2.4,-0.82,-0.44,"https://fbref.com/en/players/3c90a04a/Oscar-Mendez",7
"855",NA,"2023 América (MG)","Série A","Matheusinho","BRA","MF,FW","24",NA,229,33,6.7,2.5,2,65,0,5,20,1,0.14,3,8,-5,-1.97,-1.01,3.8,4.5,-0.8,-0.3,0.13,"https://fbref.com/en/players/74f5a96d/Matheusinho",7
"856",NA,"2023 América (MG)","Série A","Nino Paraíba","BRA","DF","37",NA,197,49,5.8,2.2,2,80,1,2,19,0,0,0,6,-6,-2.74,-1.82,2.5,4.9,-2.4,-1.1,-0.72,"https://fbref.com/en/players/403ef062/Nino-Paraiba",4
"857",NA,"2023 América (MG)","Série A","Washington Aguerre","URU","GK","29",NA,180,90,5.3,2,2,90,2,0,NA,11,0.5,3,4,-1,-0.5,0.56,2.4,2.7,-0.3,-0.16,0.27,"https://fbref.com/en/players/19da9ece/Washington-Aguerre",2
"858",NA,"2023 América (MG)","Série A","Henrique Almeida","BRA","FW","31",NA,156,39,4.6,1.7,2,62,0,2,17,3,0.75,3,5,-2,-1.15,-0.13,2.1,5.3,-3.3,-1.88,-1.53,"https://fbref.com/en/players/8aa2f2e3/Henrique-Almeida",4
"859",NA,"2023 América (MG)","Série A","Paulinho","BRA","FW","24",NA,136,45,4,1.5,2,59,0,1,19,3,0.33,1,3,-2,-1.32,-0.31,1.9,3.2,-1.3,-0.86,-0.46,"https://fbref.com/en/players/bc486f0e/Paulinho",3
"860",NA,"2023 América (MG)","Série A","Juan Cazares","ECU","MF,FW","30",NA,283,24,8.3,3.1,1,70,0,11,19,3,0.67,5,6,-1,-0.32,0.77,5.7,5.5,0.2,0.06,0.52,"https://fbref.com/en/players/754368cb/Juan-Cazares",12
"861",NA,"2023 América (MG)","Série A","Adyson","BRA","FW,MF","17",NA,245,31,7.2,2.7,1,90,1,7,22,6,0.38,0,7,-7,-2.57,-1.66,2.7,5.3,-2.6,-0.96,-0.58,"https://fbref.com/en/players/77f8db7c/Adyson",8
"862",NA,"2023 América (MG)","Série A","Mikael","BRA","FW","23",NA,153,31,4.5,1.7,1,61,0,4,23,7,0.2,1,4,-3,-1.76,-0.77,3.1,2.7,0.3,0.2,0.65,"https://fbref.com/en/players/33502726/Mikael",5
"863",NA,"2023 América (MG)","Série A","Arthur","BRA","DF","19",NA,90,90,2.6,1,1,90,1,0,NA,0,0,2,3,-1,-1,0.03,1.8,1.8,0,-0.01,0.41,"https://fbref.com/en/players/8a958856/Arthur",1
"864",NA,"2023 América (MG)","Série A","Wellington Paulista","BRA","FW","38",NA,227,23,6.6,2.5,0,NA,0,10,23,21,0.2,2,8,-6,-2.38,-1.45,4,4,0,-0.01,0.43,"https://fbref.com/en/players/f2eece5b/Wellington-Paulista",10
"865",NA,"2023 América (MG)","Série A","Mateus Gonçalves Martins","BRA","MF,FW","28",NA,65,22,1.9,0.7,0,NA,0,3,22,1,0,0,4,-4,-5.54,-4.6,0.2,0.7,-0.5,-0.66,-0.24,"https://fbref.com/en/players/20e9c1c7/Mateus-Goncalves-Martins",3
"866",NA,"2023 América (MG)","Série A","Renato Kayser","BRA","FW,MF","26",NA,39,13,1.1,0.4,0,NA,0,3,13,5,1,0,0,0,0,1.04,0.8,0.7,0.1,0.21,0.63,"https://fbref.com/en/players/c7495dda/Renato-Kayser",3
"867",NA,"2023 América (MG)","Série A","Ighor Gabryel","BRA","FW","20",NA,26,13,0.8,0.3,0,NA,0,2,13,0,1.5,0,1,-1,-3.46,-2.45,0.1,2.3,-2.3,-7.87,-7.51,"https://fbref.com/en/players/7c60d824/Ighor-Gabryel",2
"868",NA,"2023 América (MG)","Série A","Paulinho","BRA","DF","18",NA,24,24,0.7,0.3,0,NA,0,1,24,1,0,0,0,0,0,1.03,0,0.2,-0.2,-0.82,-0.41,"https://fbref.com/en/players/47e63f35/Paulinho",1
"869",NA,"2023 América (MG)","Série A","Jhow","BRA","DF","19",NA,15,15,0.4,0.2,0,NA,0,1,15,0,0,0,0,0,0,1.03,0,0.2,-0.2,-1.04,-0.63,"https://fbref.com/en/players/d7c46873/Jhow",1
"870",NA,"2023 América (MG)","Série A","Yago Souza","BRA","MF","16",NA,15,15,0.4,0.2,0,NA,0,1,15,0,0,0,0,0,0,1.03,0,0.2,-0.2,-1.04,-0.63,"https://fbref.com/en/players/f0f2a7c9/Yago-Souza",1
"871",NA,"2023 América (MG)","Série A","Rafael Barcelos","BRA","DF","19",NA,NA,NA,NA,NA,0,NA,0,0,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/69230314/Rafael-Barcelos",0
"872",NA,"2023 América (MG)","Série A","Adailson Dadá","BRA","MF","25",NA,NA,NA,NA,NA,0,NA,0,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/2a75cc09/Adailson-Dada",0
"873",NA,"2023 América (MG)","Série A","Kauã Diniz Rocha","BRA","MF","18",NA,NA,NA,NA,NA,0,NA,0,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/99f32a4e/Kaua-Diniz-Rocha",0
"874",NA,"2023 América (MG)","Série A","Natan","BRA","GK","19",NA,NA,NA,NA,NA,0,NA,0,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/418ca726/Natan",0
"875",NA,"2023 América (MG)","Série A","Robson","BRA","GK","22",NA,NA,NA,NA,NA,0,NA,0,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/2a03198e/Robson",0
"876",NA,"2023 América (MG)","Série A","Samuel","BRA","DF","19",NA,NA,NA,NA,NA,0,NA,0,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/3de3d204/Samuel",0
