"","Season","Squad","Comp","Player","Nation","Pos","Age","MP","Starts_Playing_Time","Min_Playing_Time","Mins_Per_90_Playing_Time","Gls","Ast","G+A","G_minus_PK","PK","PKatt","CrdY","CrdR","xG_Expected","npxG_Expected","xAG_Expected","npxG+xAG_Expected","PrgC_Progression","PrgP_Progression","PrgR_Progression","Gls_Per_Minutes","Ast_Per_Minutes","G+A_Per_Minutes","G_minus_PK_Per_Minutes","G+A_minus_PK_Per_Minutes","xG_Per_Minutes","xAG_Per_Minutes","xG+xAG_Per_Minutes","npxG_Per_Minutes","npxG+xAG_Per_Minutes","PlayerURL","MP_Playing_Time"
"749",NA,"2023 Goiás","Série A","Higor","BRA","MF","28",8,2,223,2.5,0,0,0,0,0,0,0,0,0.4,0.4,0,0.4,1,8,1,0,0,0,0,0,0.16,0,0.16,0.16,0.16,"https://fbref.com/en/players/fb8b684d/Higor",NA
"750",NA,"2023 Goiás","Série A","Pedro Oliveira","BRA","FW,MF","18",4,2,195,2.2,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0.4,2,5,10,0,0,0,0,0,0.1,0.07,0.17,0.1,0.17,"https://fbref.com/en/players/089b56d8/Pedro-Oliveira",NA
"751",NA,"2023 Goiás","Série A","Matheus Santos","BRA","FW,MF","24",7,1,195,2.2,0,0,0,0,0,0,1,0,0.2,0.2,0,0.2,6,7,18,0,0,0,0,0,0.09,0.01,0.11,0.09,0.11,"https://fbref.com/en/players/48125180/Matheus-Santos",NA
"752",NA,"2023 Goiás","Série A","Gabriel Novaes","BRA","FW","23",3,1,95,1.1,0,0,0,0,0,0,0,0,0.4,0.4,0,0.4,2,2,4,0,0,0,0,0,0.4,0,0.4,0.4,0.4,"https://fbref.com/en/players/297a324a/Gabriel-Novaes",NA
"753",NA,"2023 Goiás","Série A","Dodô","BRA","MF,FW","21",15,0,323,3.6,2,0,2,2,0,0,1,0,1.2,1.2,0.4,1.7,7,13,9,0.56,0,0.56,0.56,0.56,0.34,0.12,0.46,0.34,0.46,"https://fbref.com/en/players/7676dd35/Dodo",NA
"754",NA,"2023 Goiás","Série A","Philippe Costa","BRA","FW","22",4,0,109,1.2,0,0,0,0,0,0,0,0,0.2,0.2,0.6,0.8,0,2,4,0,0,0,0,0,0.19,0.47,0.66,0.19,0.66,"https://fbref.com/en/players/c19505b4/Philippe-Costa",NA
"755",NA,"2023 Goiás","Série A","Breno Herculano","BRA","FW,MF","23",3,0,79,0.9,0,0,0,0,0,0,0,0,0.2,0.2,0,0.3,0,1,5,0,0,0,0,0,0.28,0.02,0.3,0.28,0.3,"https://fbref.com/en/players/83b2c094/Breno-Herculano",NA
"756",NA,"2023 Goiás","Série A","Xavier","BRA","DF","22",1,0,59,0.7,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,"https://fbref.com/en/players/1b15b3d9/Xavier",NA
"757",NA,"2023 Goiás","Série A","Lucas Emmanuel","BRA","FW","22",2,0,55,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/08d236fc/Lucas-Emmanuel",NA
"758",NA,"2023 Goiás","Série A","Mina","BRA","DF","19",1,0,45,0.5,0,0,0,0,0,0,0,0,0.2,0.2,0,0.2,0,0,0,0,0,0,0,0,0.39,0,0.39,0.39,0.39,"https://fbref.com/en/players/85064762/Mina",NA
"759",NA,"2023 Goiás","Série A","Simioni","BRA","MF","19",1,0,45,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/12f1e5e8/Simioni",NA
"760",NA,"2023 Goiás","Série A","Fellipe Bastos","BRA","MF","32",1,0,36,0.4,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/9b99eae0/Fellipe-Bastos",NA
"761",NA,"2023 Goiás","Série A","Halerrandrio dos Santos","BRA","MF","16",1,0,29,0.3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0.07,0,0.07,0.07,0.07,"https://fbref.com/en/players/7bfa8ce5/Halerrandrio-dos-Santos",NA
"762",NA,"2023 Goiás","Série A","Denzel","BRA","FW","20",1,0,25,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/bbcdf171/Denzel",NA
"763",NA,"2023 Goiás","Série A","Jhonny Lucas","BRA","MF","22",2,0,17,0.2,0,0,0,0,0,0,1,0,0.1,0.1,0,0.2,0,1,1,0,0,0,0,0,0.7,0.11,0.82,0.7,0.82,"https://fbref.com/en/players/a800ccee/Jhonny-Lucas",NA
"764",NA,"2023 Goiás","Série A","Ezequiel","BRA","GK","19",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/3f69c99f/Ezequiel",NA
"765",NA,"2023 Goiás","Série A","Felipe","BRA","MF","28",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/cadbabf9/Felipe",NA
"766",NA,"2023 Goiás","Série A","Luiz Filipe","BRA","FW","21",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/4a615e0b/Luiz-Filipe",NA
"767",NA,"2023 Goiás","Série A","Matheus","BRA","GK","28",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/d4cb8d77/Matheus",NA
"768",NA,"2023 Goiás","Série A","Nathan","BRA","MF","21",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/eb61284b/Nathan",NA
"769",NA,"2023 Goiás","Série A","Daniel Nolasco","BRA","DF","18",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/bdcbc291/Daniel-Nolasco",NA
"770",NA,"2023 Goiás","Série A","Ariel Palacio","BRA","FW","24",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/0d8ca955/Ariel-Palacio",NA
"771",NA,"2023 Goiás","Série A","Wendell","BRA","FW","18",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/ff613fef/Wendell",NA
"772",NA,"2023 Coritiba","","Gabriel","BRA","GK","30",31,31,2765,30.7,0,1,1,0,0,0,3,0,0,0,0.2,0.2,0,0,0,0,0.03,0.03,0,0.03,0,0.01,0.01,0,0.01,"https://fbref.com/en/players/f93ed0df/Gabriel",NA
"773",NA,"2023 Coritiba","","Robson","BRA","MF,FW","31",32,30,2351,26.1,12,4,16,5,7,8,13,0,10.6,4.2,2.3,6.5,32,68,146,0.46,0.15,0.61,0.19,0.34,0.4,0.09,0.49,0.16,0.25,"https://fbref.com/en/players/e29eff7a/Robson",NA
"774",NA,"2023 Coritiba","","Natanael","BRA","DF","21",33,29,2506,27.8,0,1,1,0,0,0,8,0,0.7,0.7,1.6,2.3,43,79,120,0,0.04,0.04,0,0.04,0.03,0.06,0.08,0.03,0.08,"https://fbref.com/en/players/0b618504/Natanael",NA
"775",NA,"2023 Coritiba","","Marcelino Moreno","ARG","MF","28",31,27,2306,25.6,2,4,6,2,0,0,6,0,1.9,1.9,4.9,6.8,100,102,188,0.08,0.16,0.23,0.08,0.23,0.07,0.19,0.27,0.07,0.27,"https://fbref.com/en/players/058c938c/Marcelino-Moreno",NA
"776",NA,"2023 Coritiba","","Bruno Gomes","BRA","MF","21",29,26,2194,24.4,3,1,4,3,0,0,4,1,2.3,2.3,2.1,4.4,53,115,61,0.12,0.04,0.16,0.12,0.16,0.09,0.09,0.18,0.09,0.18,"https://fbref.com/en/players/76f2bbf8/Bruno-Gomes",NA
"777",NA,"2023 Coritiba","","Benjamín Kuscevic","CHI","DF","26",23,23,2025,22.5,2,0,2,2,0,0,7,0,1,1,0,1,6,50,5,0.09,0,0.09,0.09,0.09,0.04,0,0.05,0.04,0.05,"https://fbref.com/en/players/9edddc34/Benjamin-Kuscevic",NA
"778",NA,"2023 Coritiba","","Henrique","BRA","DF","36",24,23,2024,22.5,0,0,0,0,0,0,7,0,0.5,0.5,0,0.5,3,31,0,0,0,0,0,0,0.02,0,0.02,0.02,0.02,"https://fbref.com/en/players/429163de/Henrique",NA
"779",NA,"2023 Coritiba","","Jamerson","BRA","DF,FW","24",29,22,1893,21,0,1,1,0,0,0,4,1,0.5,0.5,1.7,2.2,54,70,78,0,0.05,0.05,0,0.05,0.02,0.08,0.1,0.02,0.1,"https://fbref.com/en/players/7910d817/Jamerson",NA
"780",NA,"2023 Coritiba","","Sebastián Gómez","COL","MF","26",20,18,1427,15.9,2,1,3,2,0,0,3,0,0.8,0.8,0.4,1.3,17,42,33,0.13,0.06,0.19,0.13,0.19,0.05,0.03,0.08,0.05,0.08,"https://fbref.com/en/players/233de573/Sebastian-Gomez",NA
"781",NA,"2023 Coritiba","","Victor Luis","BRA","DF","29",24,17,1568,17.4,2,1,3,2,0,0,4,0,1,1,1.6,2.5,28,68,30,0.11,0.06,0.17,0.11,0.17,0.05,0.09,0.14,0.05,0.14,"https://fbref.com/en/players/cc68c4d3/Victor-Luis",NA
"782",NA,"2023 Coritiba","","Matheus Bianqui","BRA","MF","25",28,17,1420,15.8,2,1,3,2,0,0,8,0,1.7,1.7,1.3,3,10,41,41,0.13,0.06,0.19,0.13,0.19,0.11,0.08,0.19,0.11,0.19,"https://fbref.com/en/players/9da67b35/Matheus-Bianqui",NA
"783",NA,"2023 Coritiba","","Andrey Ramos do Nascimento","BRA","MF","24",26,11,1124,12.5,1,0,1,1,0,0,5,0,0.7,0.7,1.2,1.8,16,89,16,0.08,0,0.08,0.08,0.08,0.05,0.09,0.15,0.05,0.15,"https://fbref.com/en/players/eb55ab5a/Andrey-Ramos-do-Nascimento",NA
"784",NA,"2023 Coritiba","","Willian Farias","BRA","MF","33",16,11,959,10.7,0,0,0,0,0,0,5,1,0.2,0.2,0,0.3,6,41,2,0,0,0,0,0,0.02,0,0.03,0.02,0.03,"https://fbref.com/en/players/d1fcff2f/Willian-Farias",NA
"785",NA,"2023 Coritiba","","Thalisson Gabriel","BRA","DF","21",11,11,945,10.5,0,0,0,0,0,0,2,0,0,0,0.1,0.1,4,23,1,0,0,0,0,0,0,0.01,0.01,0,0.01,"https://fbref.com/en/players/e494b1e4/Thalisson-Gabriel",NA
"786",NA,"2023 Coritiba","","Islam Slimani","ALG","FW","34",11,10,817,9.1,3,2,5,3,0,0,2,1,2.2,2.2,1.3,3.5,3,12,40,0.33,0.22,0.55,0.33,0.55,0.24,0.14,0.39,0.24,0.39,"https://fbref.com/en/players/ffec9769/Islam-Slimani",NA
"787",NA,"2023 Coritiba","","Kaio","BRA","MF,FW","18",24,9,881,9.8,0,0,0,0,0,0,4,0,0.4,0.4,0.6,1,34,31,66,0,0,0,0,0,0.04,0.06,0.1,0.04,0.1,"https://fbref.com/en/players/4e232375/Kaio",NA
"788",NA,"2023 Coritiba","","Bruno Viana","BRA","DF","27",10,9,811,9,0,0,0,0,0,0,4,0,0.3,0.3,0,0.3,4,26,1,0,0,0,0,0,0.03,0,0.03,0.03,0.03,"https://fbref.com/en/players/c5ea2dab/Bruno-Viana",NA
"789",NA,"2023 Coritiba","","Alef Manga","BRA","FW,MF","28",10,9,804,8.9,4,3,7,3,1,1,3,0,3.8,3,1,4,25,17,75,0.45,0.34,0.78,0.34,0.67,0.42,0.11,0.54,0.33,0.45,"https://fbref.com/en/players/559782c4/Alef-Manga",NA
"790",NA,"2023 Coritiba","","Diogo","BRA","FW,MF","26",15,9,756,8.4,1,1,2,1,0,0,2,0,2.7,2.7,0.3,2.9,7,10,26,0.12,0.12,0.24,0.12,0.24,0.32,0.03,0.35,0.32,0.35,"https://fbref.com/en/players/4e365f70/Diogo",NA
"791",NA,"2023 Coritiba","","Liziero","BRA","MF","24",10,8,586,6.5,0,0,0,0,0,0,1,0,0,0,0.3,0.3,2,36,6,0,0,0,0,0,0,0.05,0.05,0,0.05,"https://fbref.com/en/players/318ecb8c/Liziero",NA
"792",NA,"2023 Coritiba","","Zé Roberto","BRA","FW,MF","29",10,7,523,5.8,1,1,2,1,0,0,4,1,0.4,0.4,0.7,1.1,7,14,27,0.17,0.17,0.34,0.17,0.34,0.06,0.13,0.19,0.06,0.19,"https://fbref.com/en/players/810033a1/Ze-Roberto",NA
"793",NA,"2023 Coritiba","","Thiago Dombroski","BRA","DF","20",7,7,504,5.6,0,0,0,0,0,0,4,0,0,0,0,0,5,21,0,0,0,0,0,0,0.01,0,0.01,0.01,0.01,"https://fbref.com/en/players/786ba79d/Thiago-Dombroski",NA
"794",NA,"2023 Coritiba","","Jean Pedroso","BRA","DF","19",7,6,584,6.5,0,0,0,0,0,0,1,0,0,0,0,0,4,18,0,0,0,0,0,0,0.01,0,0.01,0.01,0.01,"https://fbref.com/en/players/d0c5e580/Jean-Pedroso",NA
"795",NA,"2023 Coritiba","","Diogo Batista","BRA","DF,MF","19",11,5,531,5.9,0,1,1,0,0,0,1,0,0.2,0.2,0.6,0.8,8,20,13,0,0.17,0.17,0,0.17,0.03,0.11,0.14,0.03,0.14,"https://fbref.com/en/players/9bd61510/Diogo-Batista",NA
"796",NA,"2023 Coritiba","","Rodrigo Pinho","BRA","FW","31",10,5,385,4.3,0,0,0,0,0,0,2,0,0.9,0.9,0.2,1.1,4,4,11,0,0,0,0,0,0.21,0.04,0.25,0.21,0.25,"https://fbref.com/en/players/5db20508/Rodrigo-Pinho",NA
"797",NA,"2023 Coritiba","","Maurício Garcez","BRA","MF,FW","25",14,4,596,6.6,1,0,1,1,0,0,0,0,1.2,1.2,0.3,1.6,11,11,34,0.15,0,0.15,0.15,0.15,0.19,0.05,0.24,0.19,0.24,"https://fbref.com/en/players/1c060dbf/Mauricio-Garcez",NA
"798",NA,"2023 Coritiba","","Fransérgio","BRA","MF","32",15,4,534,5.9,0,0,0,0,0,0,1,0,0.6,0.6,0.1,0.7,12,21,9,0,0,0,0,0,0.1,0.02,0.12,0.1,0.12,"https://fbref.com/en/players/deba6b05/Fransergio",NA
"799",NA,"2023 Coritiba","","Luan Polli","BRA","GK","29",5,4,385,4.3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.01,0,0.01,"https://fbref.com/en/players/96aa89c4/Luan-Polli",NA
"800",NA,"2023 Coritiba","","Andreas Samaris","GRE","MF","33",4,4,183,2,0,0,0,0,0,0,1,0,0.1,0.1,0,0.1,1,8,0,0,0,0,0,0,0.03,0.01,0.04,0.03,0.04,"https://fbref.com/en/players/5af687a1/Andreas-Samaris",NA
"801",NA,"2023 Coritiba","","Gabriel Boschilia","BRA","MF,FW","26",11,3,344,3.8,1,1,2,1,0,0,1,0,1.1,1.1,0.8,1.9,10,18,20,0.26,0.26,0.52,0.26,0.52,0.29,0.21,0.5,0.29,0.5,"https://fbref.com/en/players/e90af77c/Gabriel-Boschilia",NA
"802",NA,"2023 Coritiba","","Hayner","BRA","DF,MF","27",8,3,304,3.4,0,0,0,0,0,0,3,0,0,0,0.3,0.3,14,14,15,0,0,0,0,0,0,0.09,0.09,0,0.09,"https://fbref.com/en/players/246c7429/Hayner",NA
"803",NA,"2023 Coritiba","","Jhon Chancellor","VEN","DF","31",4,3,303,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.01,0,0.01,0.01,0.01,"https://fbref.com/en/players/84b6acaa/Jhon-Chancellor",NA
"804",NA,"2023 Coritiba","","Pedro Luccas","BRA","GK","19",3,3,270,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/e5c4ba1f/Pedro-Luccas",NA
"805",NA,"2023 Coritiba","","Edu","BRA","FW,MF","29",10,2,320,3.6,2,0,2,2,0,0,0,0,2.5,2.5,0.4,3,5,7,17,0.56,0,0.56,0.56,0.56,0.72,0.12,0.83,0.72,0.83,"https://fbref.com/en/players/03cf6b3b/Edu",NA
"806",NA,"2023 Coritiba","","Júnior Urso","BRA","MF","33",6,2,298,3.3,0,0,0,0,0,0,2,0,0.3,0.3,0.1,0.4,4,13,4,0,0,0,0,0,0.09,0.03,0.13,0.09,0.13,"https://fbref.com/en/players/b40424f1/Junior-Urso",NA
"807",NA,"2023 Coritiba","","Reynaldo Cesar Moraes","BRA","DF","26",6,1,245,2.7,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/589d070c/Reynaldo-Cesar-Moraes",NA
"808",NA,"2023 Coritiba","","Maurício Antônio","BRA","DF","30",3,1,180,2,0,0,0,0,0,0,0,0,0,0,0,0.1,0,4,0,0,0,0,0,0,0.02,0.01,0.03,0.02,0.03,"https://fbref.com/en/players/0bd71531/Mauricio-Antonio",NA
"809",NA,"2023 Coritiba","","Marcos Vinicius","BRA","DF,MF","25",5,1,173,1.9,0,0,0,0,0,0,1,0,0,0,0.3,0.3,3,3,2,0,0,0,0,0,0,0.15,0.15,0,0.15,"https://fbref.com/en/players/72cacb0d/Marcos-Vinicius",NA
"810",NA,"2023 Coritiba","","William Pottker","BRA","FW,MF","29",4,1,116,1.3,0,0,0,0,0,0,1,0,0.2,0.2,0.1,0.2,4,2,8,0,0,0,0,0,0.12,0.05,0.17,0.12,0.17,"https://fbref.com/en/players/214a16c5/William-Pottker",NA
"811",NA,"2023 Coritiba","","Gabriel Silva","BRA","FW,MF","20",4,1,91,1,0,0,0,0,0,0,0,0,0.1,0.1,0,0.1,2,2,7,0,0,0,0,0,0.13,0,0.13,0.13,0.13,"https://fbref.com/en/players/5e38493a/Gabriel-Silva",NA
"812",NA,"2023 Coritiba","","Gustavo Vilar","BRA","DF","22",1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/afcfcc1e/Gustavo-Vilar",NA
"813",NA,"2023 Coritiba","","Lucas Barbosa","BRA","MF,FW","21",5,0,102,1.1,0,0,0,0,0,0,0,0,0.1,0.1,0.2,0.3,1,4,10,0,0,0,0,0,0.11,0.16,0.27,0.11,0.27,"https://fbref.com/en/players/a28eac7e/Lucas-Barbosa",NA
"814",NA,"2023 Coritiba","","Jesé","ESP","MF","29",6,0,96,1.1,1,0,1,1,0,0,0,0,0.3,0.3,0,0.3,2,4,9,0.94,0,0.94,0.94,0.94,0.28,0.03,0.31,0.28,0.31,"https://fbref.com/en/players/4a537185/Jese",NA
"815",NA,"2023 Coritiba","","Lucas Ronier","BRA","FW,MF","18",2,0,55,0.6,0,0,0,0,0,0,1,0,0,0,0,0,4,3,3,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/d831b6f1/Lucas-Ronier",NA
"816",NA,"2023 Coritiba","","Wesley Pombo","BRA","MF","20",1,0,50,0.6,0,0,0,0,0,0,1,0,0,0,0.1,0.1,2,0,5,0,0,0,0,0,0,0.11,0.11,0,0.11,"https://fbref.com/en/players/51db89fc/Wesley-Pombo",NA
"817",NA,"2023 Coritiba","","Ruan Lucas","BRA","MF,FW","18",4,0,29,0.3,0,1,1,0,0,0,0,0,0,0,0.4,0.4,0,2,4,0,3.1,3.1,0,3.1,0.09,1.11,1.21,0.09,1.21,"https://fbref.com/en/players/df513353/Ruan-Lucas",NA
"818",NA,"2023 Coritiba","","Éberth Araújo Nogueira","BRA","FW","19",1,0,25,0.3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0.12,0,0.12,0.12,0.12,"https://fbref.com/en/players/6e60f591/Eberth-Araujo-Nogueira",NA
"819",NA,"2023 Coritiba","","Matheus Cadorini","BRA","FW","20",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/7f2b23f8/Matheus-Cadorini",NA
"820",NA,"2023 Coritiba","","Jean Gabriel","BRA","MF","19",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/006f9df8/Jean-Gabriel",NA
"821",NA,"2023 Coritiba","","Bernardo Lemes","BRA","MF","21",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/1ee9a3b6/Bernardo-Lemes",NA
"822",NA,"2023 Coritiba","","Marcao","BRA","GK","22",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/08ca2aa1/Marcao",NA
"823",NA,"2023 Coritiba","","Jesús Trindade","URU","MF","29",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/066e9f5d/Jesus-Trindade",NA
"824",NA,"2023 Coritiba","","Jorge Vinicius","BRA","DF","19",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/6b68fcd1/Jorge-Vinicius",NA
"825",NA,"2023 América (MG)","Série A","Juninho","BRA","MF","35",NA,32,2929,32.5,3,2,5,3,0,0,4,0,2.4,2.4,3.5,5.9,31,100,164,0.09,0.06,0.15,0.09,0.15,0.07,0.11,0.18,0.07,0.18,"https://fbref.com/en/players/7d10ca2e/Juninho",36
"826",NA,"2023 América (MG)","Série A","Leandro Emmanuel Martínez","ARG","MF","28",NA,29,2541,28.2,1,5,6,1,0,0,4,0,3.3,3.3,4.5,7.7,70,155,104,0.04,0.18,0.21,0.04,0.21,0.12,0.16,0.27,0.12,0.27,"https://fbref.com/en/players/74758396/Leandro-Emmanuel-Martinez",35
"827",NA,"2023 América (MG)","Série A","Felipe Azevedo","BRA","FW,MF","36",NA,25,1748,19.4,4,1,5,4,0,0,3,1,3.7,3.7,2,5.7,31,52,121,0.21,0.05,0.26,0.21,0.26,0.19,0.1,0.29,0.19,0.29,"https://fbref.com/en/players/4a22b15a/Felipe-Azevedo",30
"828",NA,"2023 América (MG)","Série A","Iago Maidana","BRA","DF","26",NA,24,2163,24,0,0,0,0,0,0,5,1,0.8,0.8,0.1,0.9,17,54,7,0,0,0,0,0,0.03,0.01,0.04,0.03,0.04,"https://fbref.com/en/players/e65a5924/Iago-Maidana",30
"829",NA,"2023 América (MG)","Série A","Danilo Avelar","BRA","DF","33",NA,24,1984,22,3,1,4,2,1,1,5,1,4,3.2,0.7,3.9,11,81,42,0.14,0.05,0.18,0.09,0.14,0.18,0.03,0.21,0.14,0.18,"https://fbref.com/en/players/eacb45fd/Danilo-Avelar",26
"830",NA,"2023 América (MG)","Série A","Gonzalo Mastriani","URU","FW","29",NA,22,1793,19.9,11,1,12,10,1,2,1,1,10.7,9.2,1.5,10.7,9,23,89,0.55,0.05,0.6,0.5,0.55,0.54,0.08,0.62,0.46,0.54,"https://fbref.com/en/players/b4339e2b/Gonzalo-Mastriani",24
"831",NA,"2023 América (MG)","Série A","Marlon","BRA","DF","28",NA,18,1674,18.6,1,1,2,1,0,0,3,0,0.5,0.5,0.8,1.3,63,71,80,0.05,0.05,0.11,0.05,0.11,0.03,0.04,0.07,0.03,0.07,"https://fbref.com/en/players/a87b508e/Marlon",26
"832",NA,"2023 América (MG)","Série A","Ricardo Silva","BRA","DF","30",NA,18,1610,17.9,1,0,1,1,0,0,3,0,0.7,0.7,0.1,0.7,10,44,1,0.06,0,0.06,0.06,0.06,0.04,0,0.04,0.04,0.04,"https://fbref.com/en/players/a5075276/Ricardo-Silva",20
"833",NA,"2023 América (MG)","Série A","Eder","BRA","DF","27",NA,17,1566,17.4,0,0,0,0,0,0,7,1,0.4,0.4,0.2,0.5,9,54,4,0,0,0,0,0,0.02,0.01,0.03,0.02,0.03,"https://fbref.com/en/players/ba1a2c4c/Eder",24
"834",NA,"2023 América (MG)","Série A","Lucas Kal","BRA","MF","26",NA,16,1235,13.7,0,1,1,0,0,0,4,0,0.3,0.3,1,1.4,21,86,13,0,0.07,0.07,0,0.07,0.02,0.08,0.1,0.02,0.1,"https://fbref.com/en/players/33ed689d/Lucas-Kal",19
"835",NA,"2023 América (MG)","Série A","Matheus Cavichioli","BRA","GK","36",NA,15,1348,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/8470f026/Matheus-Cavichioli",15
"836",NA,"2023 América (MG)","Série A","Rodriguinho","BRA","DF,MF","19",NA,15,1247,13.9,2,3,5,2,0,0,1,0,0.5,0.5,2.8,3.4,50,36,96,0.14,0.22,0.36,0.14,0.36,0.04,0.2,0.24,0.04,0.24,"https://fbref.com/en/players/4565dde3/Rodriguinho",20
"837",NA,"2023 América (MG)","Série A","Everaldo","BRA","FW,MF","28",NA,15,1233,13.7,1,3,4,1,0,0,7,0,1.2,1.2,2.2,3.5,54,52,101,0.07,0.22,0.29,0.07,0.29,0.09,0.16,0.25,0.09,0.25,"https://fbref.com/en/players/bdb57777/Everaldo",21
"838",NA,"2023 América (MG)","Série A","Ale","BRA","MF","32",NA,14,1424,15.8,1,0,1,1,0,0,7,1,1.8,1.8,1.4,3.2,29,110,37,0.06,0,0.06,0.06,0.06,0.12,0.09,0.2,0.12,0.2,"https://fbref.com/en/players/b7d9347d/Ale",27
"839",NA,"2023 América (MG)","Série A","Martín Benítez","ARG","MF,FW","28",NA,14,1120,12.4,3,4,7,3,0,0,4,0,2.6,2.6,4,6.5,26,77,56,0.24,0.32,0.56,0.24,0.56,0.21,0.32,0.53,0.21,0.53,"https://fbref.com/en/players/c122e34e/Martin-Benitez",20
"840",NA,"2023 América (MG)","Série A","Breno Cascardo","BRA","MF","19",NA,13,1162,12.9,1,0,1,1,0,0,2,0,1.3,1.3,0.5,1.8,28,80,39,0.08,0,0.08,0.08,0.08,0.1,0.04,0.14,0.1,0.14,"https://fbref.com/en/players/6085a790/Breno-Cascardo",24
"841",NA,"2023 América (MG)","Série A","Jori","BRA","GK","26",NA,11,990,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/9aecb45b/Jori",11
"842",NA,"2023 América (MG)","Série A","Mateus Pasinato","BRA","GK","30",NA,10,900,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/f16f9b47/Mateus-Pasinato",10
