"","Season","Squad","Comp","Player","Nation","Pos","Age","Mins_Per_90","Gls_Standard","Sh_Standard","SoT_Standard","SoT_percent_Standard","Sh_per_90_Standard","SoT_per_90_Standard","G_per_Sh_Standard","G_per_SoT_Standard","Dist_Standard","FK_Standard","PK_Standard","PKatt_Standard","xG_Expected","npxG_Expected","npxG_per_Sh_Expected","G_minus_xG_Expected","np:G_minus_xG_Expected","PlayerURL"
"341",NA,"2023 Fortaleza","Série A","Imanol Machuca","ARG","FW","23",7.5,2,14,8,57.1,1.86,1.06,0.14,0.25,19.7,1,0,0,1.3,1.3,0.09,0.7,0.7,"https://fbref.com/en/players/37747484/Imanol-Machuca"
"342",NA,"2023 Fortaleza","Série A","Gonzalo Escobar","ARG","DF","25",6.4,0,7,1,14.3,1.09,0.16,0,0,17.4,0,0,0,0.3,0.3,0.04,-0.3,-0.3,"https://fbref.com/en/players/12207ec1/Gonzalo-Escobar"
"343",NA,"2023 Fortaleza","Série A","Pedro Borges","BRA","MF,FW","25",6.3,0,5,1,20,0.8,0.16,0,0,16,0,0,0,0.5,0.5,0.09,-0.5,-0.5,"https://fbref.com/en/players/5bb699c4/Pedro-Borges"
"344",NA,"2023 Fortaleza","Série A","Lucas Crispim","BRA","MF,DF","28",5.4,0,8,1,12.5,1.48,0.18,0,0,27.7,3,0,0,0.2,0.2,0.03,-0.2,-0.2,"https://fbref.com/en/players/6501ff61/Lucas-Crispim"
"345",NA,"2023 Fortaleza","Série A","Fernando Miguel","BRA","GK","37",5.1,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,"https://fbref.com/en/players/f1f06658/Fernando-Miguel"
"346",NA,"2023 Fortaleza","Série A","Moises","BRA","MF,FW","26",4.1,3,17,12,70.6,4.17,2.94,0.18,0.25,15.3,0,0,0,2.5,2.5,0.15,0.5,0.5,"https://fbref.com/en/players/ddd07a25/Moises"
"347",NA,"2023 Fortaleza","Série A","Luis Eduardo Marques dos Santos","BRA","DF","25",4.3,0,2,1,50,0.47,0.23,0,0,26.9,0,0,0,0,0,0.02,0,0,"https://fbref.com/en/players/5c5a0d4d/Luis-Eduardo-Marques-dos-Santos"
"348",NA,"2023 Fortaleza","Série A","Tobias Figueiredo","POR","DF","28",3.8,0,2,0,0,0.52,0,0,NA,18.9,0,0,0,0,0,0.02,0,0,"https://fbref.com/en/players/352cabbc/Tobias-Figueiredo"
"349",NA,"2023 Fortaleza","Série A","Silvio Romero","ARG","FW","34",4.4,2,10,4,40,2.26,0.9,0.2,0.5,12,0,0,0,1.6,1.6,0.16,0.4,0.4,"https://fbref.com/en/players/6a00c4b0/Silvio-Romero"
"350",NA,"2023 Fortaleza","Série A","Romarinho","BRA","FW,MF","28",3.2,0,8,3,37.5,2.5,0.94,0,0,18.3,0,0,0,0.5,0.5,0.07,-0.5,-0.5,"https://fbref.com/en/players/1e7d2cc0/Romarinho"
"351",NA,"2023 Fortaleza","Série A","Brayan Ceballos","COL","DF","21",2.3,0,2,1,50,0.87,0.44,0,0,10.7,0,0,0,0.1,0.1,0.06,-0.1,-0.1,"https://fbref.com/en/players/3fa61ade/Brayan-Ceballos"
"352",NA,"2023 Fortaleza","Série A","Maurício Kozlinski","BRA","GK","31",1,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,"https://fbref.com/en/players/19ad88fa/Mauricio-Kozlinski"
"353",NA,"2023 Fortaleza","Série A","Vinícius Zanocelo","BRA","MF,FW","22",0.9,0,3,1,33.3,3.33,1.11,0,0,12.7,0,0,0,0.3,0.3,0.1,-0.3,-0.3,"https://fbref.com/en/players/27457e83/Vinicius-Zanocelo"
"354",NA,"2023 Fortaleza","Série A","Pedro Rocha Neves","BRA","FW","28",0.4,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,"https://fbref.com/en/players/b33e0095/Pedro-Rocha-Neves"
"355",NA,"2023 Fortaleza","Série A","Kauan","BRA","FW","17",0.1,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,"https://fbref.com/en/players/93ddb8fe/Kauan"
"356",NA,"2023 São Paulo","Série A","Rafael Pires","BRA","GK","33",33,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,"https://fbref.com/en/players/539f6761/Rafael-Pires"
"357",NA,"2023 São Paulo","Série A","Pablo Maia","BRA","MF","21",28.7,4,45,14,31.1,1.57,0.49,0.09,0.29,27.5,0,0,0,1.5,1.5,0.03,2.5,2.5,"https://fbref.com/en/players/3a243771/Pablo-Maia"
"358",NA,"2023 São Paulo","Série A","Alisson","BRA","MF,FW","29",23.9,0,24,4,16.7,1,0.17,0,0,21.6,1,0,0,1.1,1.1,0.05,-1.1,-1.1,"https://fbref.com/en/players/99139fa4/Alisson"
"359",NA,"2023 São Paulo","Série A","Lucas Beraldo","BRA","DF","19",24,1,14,6,42.9,0.58,0.25,0.07,0.17,15.2,0,0,0,1,1,0.07,0,0,"https://fbref.com/en/players/b8aedf06/Lucas-Beraldo"
"360",NA,"2023 São Paulo","Série A","Luciano","BRA","MF,FW","29",23.5,9,72,24,33.3,3.07,1.02,0.1,0.29,20.3,0,2,3,8.4,5.9,0.08,0.6,1.1,"https://fbref.com/en/players/24ce161c/Luciano"
"361",NA,"2023 São Paulo","Série A","Caio Paulista","BRA","DF","24",23.1,1,34,14,41.2,1.47,0.61,0.03,0.07,20.4,0,0,0,2,2,0.06,-1,-1,"https://fbref.com/en/players/701bb051/Caio-Paulista"
"362",NA,"2023 São Paulo","Série A","Rafinha","BRA","DF","37",22.5,0,4,1,25,0.18,0.04,0,0,26.1,0,0,0,0.1,0.1,0.03,-0.1,-0.1,"https://fbref.com/en/players/d003e213/Rafinha"
"363",NA,"2023 São Paulo","Série A","Wellington Rato","BRA","FW,MF","30",19.6,0,36,4,11.1,1.84,0.2,0,0,23.9,6,0,1,3,2.2,0.06,-3,-2.2,"https://fbref.com/en/players/598917cf/Wellington-Rato"
"364",NA,"2023 São Paulo","Série A","Diego","BRA","DF","23",19.4,0,9,4,44.4,0.46,0.21,0,0,12.7,0,0,0,0.6,0.6,0.06,-0.6,-0.6,"https://fbref.com/en/players/7fb8f90c/Diego"
"365",NA,"2023 São Paulo","Série A","Michel Araujo","URU","FW,MF","26",19.6,2,36,11,30.6,1.83,0.56,0.06,0.18,18.8,1,0,0,4.8,4.8,0.13,-2.8,-2.8,"https://fbref.com/en/players/1159e4ae/Michel-Araujo"
"366",NA,"2023 São Paulo","Série A","Robert Arboleda","ECU","DF","31",19.1,0,15,4,26.7,0.78,0.21,0,0,14.7,0,0,0,0.9,0.9,0.06,-0.9,-0.9,"https://fbref.com/en/players/269dbfc6/Robert-Arboleda"
"367",NA,"2023 São Paulo","Série A","Rodrigo Nestor","BRA","MF,FW","22",16.1,1,35,12,34.3,2.17,0.74,0.03,0.08,19.4,0,0,0,3.2,3.2,0.09,-2.2,-2.2,"https://fbref.com/en/players/c04ebe99/Rodrigo-Nestor"
"368",NA,"2023 São Paulo","Série A","Jonathan Calleri","ARG","FW","29",15,9,44,20,45.5,2.93,1.33,0.16,0.35,11.4,0,2,2,8.5,6.9,0.16,0.5,0.1,"https://fbref.com/en/players/6922f806/Jonathan-Calleri"
"369",NA,"2023 São Paulo","Série A","Juan Santos","BRA","FW","20",14.2,1,18,8,44.4,1.27,0.56,0.06,0.13,13.2,0,0,0,2.7,2.7,0.15,-1.7,-1.7,"https://fbref.com/en/players/ad89aa96/Juan-Santos"
"370",NA,"2023 São Paulo","Série A","Gabriel Neves","URU","MF","25",10.7,1,1,1,100,0.09,0.09,1,1,13.6,0,0,0,0.1,0.1,0.1,0.9,0.9,"https://fbref.com/en/players/2a03fb5f/Gabriel-Neves"
"371",NA,"2023 São Paulo","Série A","Alan Franco","ARG","DF","26",12.5,1,7,1,14.3,0.56,0.08,0.14,1,11.1,0,0,0,0.9,0.9,0.13,0.1,0.1,"https://fbref.com/en/players/a548281c/Alan-Franco"
"372",NA,"2023 São Paulo","Série A","Nathan Mendes","BRA","DF","20",13.1,1,3,2,66.7,0.23,0.15,0.33,0.5,10,0,0,0,0.5,0.5,0.15,0.5,0.5,"https://fbref.com/en/players/c5aa7b35/Nathan-Mendes"
"373",NA,"2023 São Paulo","Série A","Welington","BRA","DF","21",10.4,0,8,0,0,0.77,0,0,NA,25.4,0,0,0,0.3,0.3,0.04,-0.3,-0.3,"https://fbref.com/en/players/a7f95b1f/Welington"
"374",NA,"2023 São Paulo","Série A","Lucas Moura","BRA","FW,MF","30",9.6,1,15,5,33.3,1.56,0.52,0.07,0.2,21.8,5,0,0,1,1,0.07,0,0,"https://fbref.com/en/players/2b622f01/Lucas-Moura"
"375",NA,"2023 São Paulo","Série A","James Rodríguez","COL","MF,FW","31",7.1,1,14,3,21.4,1.98,0.43,0.07,0.33,27.3,6,0,1,2,0.7,0.05,-1,0.3,"https://fbref.com/en/players/715bf047/James-Rodriguez"
"376",NA,"2023 São Paulo","Série A","Luan","BRA","MF","23",6.8,0,6,0,0,0.89,0,0,NA,27.9,0,0,0,0.1,0.1,0.02,-0.1,-0.1,"https://fbref.com/en/players/12a226cf/Luan"
"377",NA,"2023 São Paulo","Série A","David","BRA","FW,MF","27",8.1,2,22,9,40.9,2.7,1.11,0.09,0.22,14.5,0,0,0,3.1,3.1,0.14,-1.1,-1.1,"https://fbref.com/en/players/92f9ace5/David"
"378",NA,"2023 São Paulo","Série A","Marcos Paulo","BRA","FW,MF","21",5.9,2,12,4,33.3,2.05,0.68,0.17,0.5,16,0,0,0,0.8,0.8,0.06,1.2,1.2,"https://fbref.com/en/players/d70a5433/Marcos-Paulo"
"379",NA,"2023 São Paulo","Série A","Jandrei","BRA","GK","29",5,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,"https://fbref.com/en/players/85ea4399/Jandrei"
"380",NA,"2023 São Paulo","Série A","Patryck","BRA","DF","20",4.2,0,2,0,0,0.48,0,0,NA,24.8,0,0,0,0.1,0.1,0.04,-0.1,-0.1,"https://fbref.com/en/players/8dcbd7af/Patryck"
"381",NA,"2023 São Paulo","Série A","Jhegson Méndez","ECU","MF","25",4.1,0,1,0,0,0.24,0,0,NA,33.6,0,0,0,0,0,0.02,0,0,"https://fbref.com/en/players/db0c5324/Jhegson-Mendez"
"382",NA,"2023 São Paulo","Série A","Raí Ramos","BRA","DF","28",3.1,0,5,2,40,1.6,0.64,0,0,27,0,0,0,0.1,0.1,0.02,-0.1,-0.1,"https://fbref.com/en/players/ad5311be/Rai-Ramos"
"383",NA,"2023 São Paulo","Série A","Erison","BRA","FW,MF","23",4.3,1,17,3,17.6,3.91,0.69,0,0,18,1,1,1,1.8,1,0.06,-0.8,-1,"https://fbref.com/en/players/a9c450cb/Erison"
"384",NA,"2023 São Paulo","Série A","Matheus Belém","BRA","DF","19",1.9,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,"https://fbref.com/en/players/3f2ef5ad/Matheus-Belem"
"385",NA,"2023 São Paulo","Série A","Rodrigo","BRA","MF,FW","18",2.6,0,3,1,33.3,1.16,0.39,0,0,19.6,0,0,0,0.1,0.1,0.04,-0.1,-0.1,"https://fbref.com/en/players/1126f4e2/Rodrigo"
"386",NA,"2023 São Paulo","Série A","Alexandre Pato","BRA","FW,MF","33",1.8,2,4,2,50,2.24,1.12,0.5,1,21.3,0,0,1,1.3,0.3,0.09,0.7,1.7,"https://fbref.com/en/players/7dd83c7d/Alexandre-Pato"
"387",NA,"2023 São Paulo","Série A","Talles Costa","BRA","MF,FW","20",1.5,0,4,2,50,2.67,1.33,0,0,16.2,0,0,0,0.2,0.2,0.06,-0.2,-0.2,"https://fbref.com/en/players/d8f15d24/Talles-Costa"
"388",NA,"2023 São Paulo","Série A","João Moreira","POR","DF","18",0.8,0,1,1,100,1.29,1.29,0,0,24.7,0,0,0,0,0,0.02,0,0,"https://fbref.com/en/players/b3be99e3/Joao-Moreira"
"389",NA,"2023 São Paulo","Série A","William Gomes","BRA","FW","16",0.8,0,2,0,0,2.37,0,0,NA,13.3,0,0,0,0.1,0.1,0.04,-0.1,-0.1,"https://fbref.com/en/players/22675fbb/William-Gomes"
"390",NA,"2023 São Paulo","Série A","Pedro Vilhena","BRA","FW","20",0.2,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,"https://fbref.com/en/players/15692fb2/Pedro-Vilhena"
"391",NA,"2023 São Paulo","Série A","Talles Wander","BRA","FW,MF","19",0.2,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,"https://fbref.com/en/players/a718fae0/Talles-Wander"
"392",NA,"2023 São Paulo","Série A","Felipe Negrucci","BRA","MF","18",0.2,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,"https://fbref.com/en/players/784f2ef7/Felipe-Negrucci"
"393",NA,"2023 São Paulo","Série A","Nahuel Ferraresi","VEN","FW","24",0,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,"https://fbref.com/en/players/719aab45/Nahuel-Ferraresi"
"394",NA,"2023 Cuiabá","","Marllon Borges","BRA","DF","30",36,1,13,4,30.8,0.36,0.11,0.08,0.25,9,0,0,0,1.5,1.5,0.11,-0.5,-0.5,"https://fbref.com/en/players/d0b29bbd/Marllon-Borges"
"395",NA,"2023 Cuiabá","","Walter","BRA","GK","35",35,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,"https://fbref.com/en/players/8bae322b/Walter"
"396",NA,"2023 Cuiabá","","Deyverson","BRA","FW","31",32.3,12,66,29,43.9,2.04,0.9,0.14,0.31,13.3,3,3,4,12.3,9.4,0.14,-0.3,-0.4,"https://fbref.com/en/players/2e5e846d/Deyverson"
"397",NA,"2023 Cuiabá","","Raniele","BRA","MF,DF","26",32.1,3,52,13,25,1.62,0.41,0.06,0.23,24.1,0,0,0,2.8,2.8,0.05,0.2,0.2,"https://fbref.com/en/players/a025365f/Raniele"
"398",NA,"2023 Cuiabá","","Matheus Alexandre","BRA","DF","23",33.1,1,8,2,25,0.24,0.06,0.13,0.5,18.9,0,0,0,0.8,0.8,0.1,0.2,0.2,"https://fbref.com/en/players/0212e748/Matheus-Alexandre"
"399",NA,"2023 Cuiabá","","Alan Empereur","BRA","DF","28",32.8,1,12,4,33.3,0.37,0.12,0.08,0.25,19.5,0,0,0,0.5,0.5,0.04,0.5,0.5,"https://fbref.com/en/players/825b8997/Alan-Empereur"
"400",NA,"2023 Cuiabá","","Rikelme","BRA","DF","19",26,1,24,6,25,0.92,0.23,0.04,0.17,22.1,0,0,0,0.8,0.8,0.03,0.2,0.2,"https://fbref.com/en/players/637cdc49/Rikelme"
"401",NA,"2023 Cuiabá","","Denilson","BRA","MF","21",21.2,1,32,9,28.1,1.51,0.42,0.03,0.11,25.3,1,0,0,1.3,1.3,0.04,-0.3,-0.3,"https://fbref.com/en/players/9144afdf/Denilson"
"402",NA,"2023 Cuiabá","","Jonathan Cafu","BRA","FW,MF","31",19,0,17,5,29.4,0.9,0.26,0,0,16.1,0,0,0,1.5,1.5,0.09,-1.5,-1.5,"https://fbref.com/en/players/8d043f1d/Jonathan-Cafu"
"403",NA,"2023 Cuiabá","","Clayson","BRA","FW,MF","27",18.2,7,31,6,19.4,1.7,0.33,0.13,0.67,21.4,1,3,3,4.5,2.1,0.07,2.5,1.9,"https://fbref.com/en/players/85c1009d/Clayson"
"404",NA,"2023 Cuiabá","","Fernando Sobral","BRA","MF","28",21.1,2,38,12,31.6,1.8,0.57,0.05,0.17,26.2,3,0,0,1.6,1.6,0.04,0.4,0.4,"https://fbref.com/en/players/c012aacd/Fernando-Sobral"
"405",NA,"2023 Cuiabá","","Allyson Aires dos Santos","BRA","DF","32",12.6,0,3,0,0,0.24,0,0,NA,6.7,0,0,0,0.4,0.4,0.14,-0.4,-0.4,"https://fbref.com/en/players/a337652c/Allyson-Aires-dos-Santos"
"406",NA,"2023 Cuiabá","","Wellington Silva","BRA","FW","30",14.8,1,20,6,30,1.35,0.4,0.05,0.17,18.3,0,0,0,1,1,0.05,0,0,"https://fbref.com/en/players/5c60f49c/Wellington-Silva"
"407",NA,"2023 Cuiabá","","Pablo Ceppelini","URU","MF","31",11.1,0,20,8,40,1.81,0.72,0,0,22.3,2,0,0,1.1,1.1,0.06,-1.1,-1.1,"https://fbref.com/en/players/3d9c1055/Pablo-Ceppelini"
"408",NA,"2023 Cuiabá","","Filipe Augusto","BRA","MF","29",11.8,0,9,2,22.2,0.76,0.17,0,0,30.7,3,0,0,0.3,0.3,0.03,-0.3,-0.3,"https://fbref.com/en/players/0e34de55/Filipe-Augusto"
"409",NA,"2023 Cuiabá","","Isidro Pitta","PAR","FW","23",9.1,5,20,6,30,2.19,0.66,0.2,0.67,18.2,0,1,1,3.5,2.7,0.14,1.5,1.3,"https://fbref.com/en/players/e9fc7295/Isidro-Pitta"
"410",NA,"2023 Cuiabá","","Lucas Mineiro","BRA","MF","26",6.8,0,5,0,0,0.74,0,0,NA,21,0,0,0,0.2,0.2,0.03,-0.2,-0.2,"https://fbref.com/en/players/53f1c5de/Lucas-Mineiro"
"411",NA,"2023 Cuiabá","","Derik Lacerda","BRA","FW,MF","23",7.3,1,19,3,15.8,2.6,0.41,0.05,0.33,14.8,0,0,0,2.3,2.3,0.12,-1.3,-1.3,"https://fbref.com/en/players/d028bfe9/Derik-Lacerda"
"412",NA,"2023 Cuiabá","","Patric Calmon","BRA","DF","28",5.8,0,2,1,50,0.35,0.17,0,0,21.3,0,0,0,0.2,0.2,0.08,-0.2,-0.2,"https://fbref.com/en/players/0d44dd8d/Patric-Calmon"
"413",NA,"2023 Cuiabá","","Emerson Negueba","BRA","FW","22",5.4,0,12,4,33.3,2.23,0.74,0,0,20.2,0,0,0,0.5,0.5,0.04,-0.5,-0.5,"https://fbref.com/en/players/0df60055/Emerson-Negueba"
"414",NA,"2023 Cuiabá","","Matheusinho","BRA","DF","24",4.8,1,5,2,40,1.04,0.42,0.2,0.5,21.3,0,0,0,0.8,0.8,0.15,0.2,0.2,"https://fbref.com/en/players/97bb4fdd/Matheusinho"
"415",NA,"2023 Cuiabá","","Ronald","BRA","MF","25",6.5,2,14,5,35.7,2.15,0.77,0.14,0.4,26.9,3,0,0,0.8,0.8,0.06,1.2,1.2,"https://fbref.com/en/players/cc119c66/Ronald"
"416",NA,"2023 Cuiabá","","Iury de Castilho","BRA","FW","27",4.4,0,12,4,33.3,2.71,0.9,0,0,18.2,0,0,0,0.6,0.6,0.05,-0.6,-0.6,"https://fbref.com/en/players/555311f2/Iury-de-Castilho"
"417",NA,"2023 Cuiabá","","Uendel","BRA","DF","34",4,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,"https://fbref.com/en/players/0bd9e045/Uendel"
"418",NA,"2023 Cuiabá","","João Carlos","BRA","GK","34",3,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,"https://fbref.com/en/players/ad9e7995/Joao-Carlos"
"419",NA,"2023 Cuiabá","","Nicolás Quagliata","URU","FW,MF","23",2.6,0,6,0,0,2.32,0,0,NA,18.5,0,0,0,0.2,0.2,0.04,-0.2,-0.2,"https://fbref.com/en/players/9be7ace2/Nicolas-Quagliata"
"420",NA,"2023 Cuiabá","","Pablinho","BRA","FW","19",0.4,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,"https://fbref.com/en/players/4ac76d13/Pablinho"
"421",NA,"2023 Cuiabá","","Rafael Gava","BRA","MF","29",0.2,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,"https://fbref.com/en/players/713e1a36/Rafael-Gava"
"422",NA,"2023 Cuiabá","","Vitão","BRA","DF","22",0.1,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,"https://fbref.com/en/players/7f1c60bc/Vitao"
"423",NA,"2023 Cuiabá","","Ricardo","BRA","MF","20",0.1,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,"https://fbref.com/en/players/6dbf3841/Ricardo"
"424",NA,"2023 Corinthians","Série A","Cássio","BRA","GK","35",36.8,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,"https://fbref.com/en/players/d42f6326/Cassio"
"425",NA,"2023 Corinthians","Série A","Gil","BRA","DF","35",32,2,28,13,46.4,0.87,0.41,0.07,0.15,11,0,0,0,2.2,2.2,0.08,-0.2,-0.2,"https://fbref.com/en/players/31edef00/Gil"
"426",NA,"2023 Corinthians","Série A","Yuri Alberto","BRA","FW","21",30.2,8,86,28,32.6,2.84,0.93,0.09,0.29,14.6,0,0,0,9.8,9.8,0.11,-1.8,-1.8,"https://fbref.com/en/players/65159211/Yuri-Alberto"
"427",NA,"2023 Corinthians","Série A","Maycon","BRA","MF","25",26.7,2,22,8,36.4,0.82,0.3,0.09,0.25,22.7,0,0,0,1.4,1.4,0.06,0.6,0.6,"https://fbref.com/en/players/005ca692/Maycon"
"428",NA,"2023 Corinthians","Série A","Fagner","BRA","DF","33",23.3,0,10,1,10,0.43,0.04,0,0,26.4,2,0,0,0.3,0.3,0.03,-0.3,-0.3,"https://fbref.com/en/players/a9cc58fe/Fagner"
"429",NA,"2023 Corinthians","Série A","Fábio Santos","BRA","DF","37",18.6,4,3,1,33.3,0.16,0.05,0,0,35.3,0,4,5,4,0.1,0.03,0,-0.1,"https://fbref.com/en/players/d0d786fd/Fabio-Santos"
"430",NA,"2023 Corinthians","Série A","Bruno Méndez","URU","DF","23",18.3,0,4,0,0,0.22,0,0,NA,18.4,0,0,0,0.2,0.2,0.06,-0.2,-0.2,"https://fbref.com/en/players/66017b9d/Bruno-Mendez"
"431",NA,"2023 Corinthians","Série A","Matheus Bidu","BRA","DF","23",18.4,0,16,6,37.5,0.87,0.33,0,0,24.1,0,0,0,0.4,0.4,0.03,-0.4,-0.4,"https://fbref.com/en/players/b8a72293/Matheus-Bidu"
"432",NA,"2023 Corinthians","Série A","Giuliano de Paula","BRA","MF,FW","32",18.1,2,23,7,30.4,1.27,0.39,0.09,0.29,19.3,0,0,0,1.5,1.5,0.06,0.5,0.5,"https://fbref.com/en/players/ab1b205d/Giuliano-de-Paula"
"433",NA,"2023 Corinthians","Série A","Fausto Vera","ARG","MF","22",15.3,1,19,5,26.3,1.24,0.33,0.05,0.2,26.4,0,0,0,0.8,0.8,0.04,0.2,0.2,"https://fbref.com/en/players/8b3b381b/Fausto-Vera"
"434",NA,"2023 Corinthians","Série A","Renato Augusto","BRA","MF","34",14.2,2,26,12,46.2,1.83,0.84,0.08,0.17,22.8,0,0,0,1.1,1.1,0.04,0.9,0.9,"https://fbref.com/en/players/83a6367a/Renato-Augusto"
"435",NA,"2023 Corinthians","Série A","Roger Guedes","BRA","FW,MF","26",15,7,45,16,35.6,3,1.07,0.11,0.31,17.8,7,2,2,6.6,5.1,0.11,0.4,-0.1,"https://fbref.com/en/players/612a9dd7/Roger-Guedes"
"436",NA,"2023 Corinthians","Série A","Lucas Veríssimo","BRA","DF","27",14.5,1,12,3,25,0.83,0.21,0.08,0.33,10.3,0,0,0,0.7,0.7,0.06,0.3,0.3,"https://fbref.com/en/players/5eaf85b5/Lucas-Verissimo"
"437",NA,"2023 Corinthians","Série A","Gabriel Moscardo","BRA","MF","17",12.6,1,9,2,22.2,0.72,0.16,0.11,0.5,25.2,0,0,0,0.3,0.3,0.03,0.7,0.7,"https://fbref.com/en/players/709d3f52/Gabriel-Moscardo"
"438",NA,"2023 Corinthians","Série A","Caetano","BRA","DF","23",13.4,0,3,0,0,0.22,0,0,NA,8.2,0,0,0,0.1,0.1,0.05,-0.1,-0.1,"https://fbref.com/en/players/226e5efd/Caetano"
"439",NA,"2023 Corinthians","Série A","Ángel Romero","PAR","FW","30",13.3,8,24,11,45.8,1.81,0.83,0.33,0.73,15.3,0,0,0,3.8,3.8,0.16,4.2,4.2,"https://fbref.com/en/players/36edfb9b/Angel-Romero"
"440",NA,"2023 Corinthians","Série A","Murillo","BRA","DF","20",12.9,0,7,1,14.3,0.54,0.08,0,0,16,0,0,0,0.3,0.3,0.04,-0.3,-0.3,"https://fbref.com/en/players/1704b0b8/Murillo"
"441",NA,"2023 Corinthians","Série A","Ruan Oliveira Ferreira","BRA","MF,FW","22",9.8,2,15,6,40,1.53,0.61,0.13,0.33,28.6,3,0,0,0.5,0.5,0.03,1.5,1.5,"https://fbref.com/en/players/ce958316/Ruan-Oliveira-Ferreira"
"442",NA,"2023 Corinthians","Série A","Adson","BRA","FW,MF","22",9.5,0,10,3,30,1.05,0.32,0,0,24.1,0,0,0,0.4,0.4,0.04,-0.4,-0.4,"https://fbref.com/en/players/eda38706/Adson"
"443",NA,"2023 Corinthians","Série A","Wesley Ribeiro","BRA","FW,MF","17",9.6,1,15,5,33.3,1.57,0.52,0.07,0.2,20.7,0,0,0,0.5,0.5,0.03,0.5,0.5,"https://fbref.com/en/players/acf5672b/Wesley-Ribeiro"
"444",NA,"2023 Corinthians","Série A","Budiga Roni","BRA","MF","23",7.5,0,3,1,33.3,0.4,0.13,0,0,24.3,0,0,0,0.1,0.1,0.03,-0.1,-0.1,"https://fbref.com/en/players/af433614/Budiga-Roni"
"445",NA,"2023 Corinthians","Série A","Matías Rojas","PAR","MF,FW","27",7,0,23,8,34.8,3.26,1.14,0,0,32.3,6,0,0,0.8,0.8,0.03,-0.8,-0.8,"https://fbref.com/en/players/f2416544/Matias-Rojas"
"446",NA,"2023 Corinthians","Série A","Pedrinho Santos","BRA","FW,MF","16",6.9,1,9,5,55.6,1.31,0.73,0.11,0.2,13.3,0,0,0,1.1,1.1,0.12,-0.1,-0.1,"https://fbref.com/en/players/f74a5bdc/Pedrinho-Santos"
"447",NA,"2023 Corinthians","Série A","Guilherme Biro","BRA","FW,MF","18",6.4,0,14,3,21.4,2.2,0.47,0,0,20.7,0,0,0,0.6,0.6,0.05,-0.6,-0.6,"https://fbref.com/en/players/e38c2c76/Guilherme-Biro"
"448",NA,"2023 Corinthians","Série A","Matheus Araújo","BRA","MF,FW","20",6.5,1,6,2,33.3,0.92,0.31,0.17,0.5,15.1,0,0,0,1.1,1.1,0.19,-0.1,-0.1,"https://fbref.com/en/players/2b0a4a75/Matheus-Araujo"
"449",NA,"2023 Corinthians","Série A","Felipe Augusto","BRA","FW,MF","18",3.6,0,7,3,42.9,1.96,0.84,0,0,23.3,0,0,0,0.3,0.3,0.04,-0.3,-0.3,"https://fbref.com/en/players/1f9cbd0b/Felipe-Augusto"
"450",NA,"2023 Corinthians","Série A","Víctor Cantillo","COL","MF","29",3,0,3,2,66.7,1.02,0.68,0,0,30.2,0,0,0,0,0,0.01,0,0,"https://fbref.com/en/players/45075f2f/Victor-Cantillo"
"451",NA,"2023 Corinthians","Série A","Du Queiroz","BRA","MF,DF","23",2,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,"https://fbref.com/en/players/8440b0cb/Du-Queiroz"
"452",NA,"2023 Corinthians","Série A","Léo Mana","BRA","DF","18",1.5,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,"https://fbref.com/en/players/d7a180bc/Leo-Mana"
"453",NA,"2023 Corinthians","Série A","Chrystian Barletta","BRA","MF","21",1.4,0,3,1,33.3,2.13,0.71,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,"https://fbref.com/en/players/d594cf58/Chrystian-Barletta"
"454",NA,"2023 Corinthians","Série A","Gustavo Mosquito","BRA","FW,MF","25",3.4,1,3,2,66.7,0.88,0.58,0.33,0.5,16.1,0,0,0,0.2,0.2,0.06,0.8,0.8,"https://fbref.com/en/players/c9ed46c4/Gustavo-Mosquito"
