"","Season","Squad","Comp","Player","Nation","Pos","Age","Mins_Per_90","Cmp_Total","Att_Total","Cmp_percent_Total","TotDist_Total","PrgDist_Total","Cmp_Short","Att_Short","Cmp_percent_Short","Cmp_Medium","Att_Medium","Cmp_percent_Medium","Cmp_Long","Att_Long","Cmp_percent_Long","Ast","xAG","xA_Expected","A_minus_xAG_Expected","KP","Final_Third","PPA","CrsPA","PrgP","PlayerURL"
"633",NA,"2023 Goiás","Série A","Dieguinho","BRA","DF,FW","27",12,436,545,80,7295,2391,219,245,89.4,169,204,82.8,38,65,58.5,1,0.8,1,0.2,14,33,8,4,42,"https://fbref.com/en/players/7e5a7340/Dieguinho"
"634",NA,"2023 Goiás","Série A","Sidimar","BRA","DF","30",11.2,329,385,85.5,7101,2338,69,77,89.6,208,228,91.2,49,74,66.2,0,0.2,0.2,-0.2,4,11,3,0,20,"https://fbref.com/en/players/080fc1f0/Sidimar"
"635",NA,"2023 Goiás","Série A","Matheus Peixoto","BRA","FW","27",9.8,111,156,71.2,1567,273,60,79,75.9,36,43,83.7,6,8,75,1,1.6,0.4,-0.6,8,8,1,0,11,"https://fbref.com/en/players/05160796/Matheus-Peixoto"
"636",NA,"2023 Goiás","Série A","Matheus Babi","BRA","FW","25",9.8,124,177,70.1,1770,312,75,95,78.9,31,48,64.6,8,11,72.7,0,0.3,0.2,-0.3,6,5,3,0,12,"https://fbref.com/en/players/f48cff2c/Matheus-Babi"
"637",NA,"2023 Goiás","Série A","Raphael Guzzo","POR","MF","28",6.4,264,313,84.3,4219,1332,134,148,90.5,110,122,90.2,13,25,52,0,0.6,1,-0.6,5,41,6,0,47,"https://fbref.com/en/players/2f002854/Raphael-Guzzo"
"638",NA,"2023 Goiás","Série A","Luis Oyama","BRA","MF","26",6.2,195,237,82.3,3874,854,67,73,91.8,83,90,92.2,35,52,67.3,0,0.2,0.5,-0.2,4,21,4,0,33,"https://fbref.com/en/players/ed0c094b/Luis-Oyama"
"639",NA,"2023 Goiás","Série A","Bruno Araújo dos Santos","BRA","DF","29",5,166,217,76.5,2954,1033,75,85,88.2,75,97,77.3,15,23,65.2,0,0.2,0.4,-0.2,3,8,4,2,20,"https://fbref.com/en/players/92831068/Bruno-Araujo-dos-Santos"
"640",NA,"2023 Goiás","Série A","EDU","BRA","DF","22",4.8,188,222,84.7,3984,1595,50,50,100,107,123,87,29,44,65.9,0,0.1,0,-0.1,1,10,2,1,10,"https://fbref.com/en/players/01dc4e41/EDU"
"641",NA,"2023 Goiás","Série A","Diego Gonçalves","BRA","FW,MF","28",4,87,115,75.7,1180,310,56,67,83.6,22,31,71,4,7,57.1,0,0.4,0.3,-0.4,4,4,6,2,11,"https://fbref.com/en/players/c707fc37/Diego-Goncalves"
"642",NA,"2023 Goiás","Série A","Alesson","BRA","FW,MF","23",7.3,130,214,60.7,1963,447,81,110,73.6,41,64,64.1,8,14,57.1,1,0.5,0.5,0.5,10,9,7,5,9,"https://fbref.com/en/players/611e984e/Alesson"
"643",NA,"2023 Goiás","Série A","Marcelo Rangel","BRA","GK","34",3,58,81,71.6,1375,835,15,15,100,30,30,100,13,35,37.1,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/c293dc73/Marcelo-Rangel"
"644",NA,"2023 Goiás","Série A","Apodi","BRA","FW,MF","36",4.2,35,58,60.3,449,154,26,31,83.9,9,22,40.9,0,1,0,0,0.2,0.1,-0.2,1,2,0,0,4,"https://fbref.com/en/players/affbe6bc/Apodi"
"645",NA,"2023 Goiás","Série A","Higor","BRA","MF","28",2.5,87,101,86.1,1277,476,42,46,91.3,38,43,88.4,3,6,50,0,0,0,0,0,6,0,0,8,"https://fbref.com/en/players/fb8b684d/Higor"
"646",NA,"2023 Goiás","Série A","Pedro Oliveira","BRA","FW,MF","18",2.2,31,39,79.5,440,133,18,21,85.7,11,11,100,1,2,50,0,0.1,0,-0.1,4,3,1,0,5,"https://fbref.com/en/players/089b56d8/Pedro-Oliveira"
"647",NA,"2023 Goiás","Série A","Matheus Santos","BRA","FW,MF","24",2.2,50,70,71.4,714,176,28,30,93.3,15,20,75,3,8,37.5,0,0,0.1,0,1,6,1,0,7,"https://fbref.com/en/players/48125180/Matheus-Santos"
"648",NA,"2023 Goiás","Série A","Gabriel Novaes","BRA","FW","23",1.1,13,18,72.2,167,27,9,12,75,2,2,100,1,2,50,0,0,0,0,0,0,1,0,2,"https://fbref.com/en/players/297a324a/Gabriel-Novaes"
"649",NA,"2023 Goiás","Série A","Dodô","BRA","MF,FW","21",3.6,120,152,78.9,2047,474,59,66,89.4,43,51,84.3,11,22,50,0,0.4,0.5,-0.4,8,8,2,1,13,"https://fbref.com/en/players/7676dd35/Dodo"
"650",NA,"2023 Goiás","Série A","Philippe Costa","BRA","FW","22",1.2,16,18,88.9,241,55,8,10,80,5,5,100,1,1,100,0,0.6,0.4,-0.6,3,2,2,0,2,"https://fbref.com/en/players/c19505b4/Philippe-Costa"
"651",NA,"2023 Goiás","Série A","Breno Herculano","BRA","FW,MF","23",0.9,8,14,57.1,109,17,5,10,50,3,3,100,0,0,NA,0,0,0,0,1,0,0,0,1,"https://fbref.com/en/players/83b2c094/Breno-Herculano"
"652",NA,"2023 Goiás","Série A","Xavier","BRA","DF","22",0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/1b15b3d9/Xavier"
"653",NA,"2023 Goiás","Série A","Lucas Emmanuel","BRA","FW","22",0.6,3,8,37.5,45,12,1,4,25,2,4,50,0,0,NA,0,0,0,0,0,1,0,0,0,"https://fbref.com/en/players/08d236fc/Lucas-Emmanuel"
"654",NA,"2023 Goiás","Série A","Mina","BRA","DF","19",0.5,11,17,64.7,198,28,3,3,100,8,10,80,0,4,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/85064762/Mina"
"655",NA,"2023 Goiás","Série A","Simioni","BRA","MF","19",0.5,3,5,60,39,0,2,4,50,1,1,100,0,0,NA,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/12f1e5e8/Simioni"
"656",NA,"2023 Goiás","Série A","Fellipe Bastos","BRA","MF","32",0.4,12,14,85.7,225,74,5,5,100,3,5,60,3,3,100,0,0,0.3,0,0,0,1,1,1,"https://fbref.com/en/players/9b99eae0/Fellipe-Bastos"
"657",NA,"2023 Goiás","Série A","Halerrandrio dos Santos","BRA","MF","16",0.3,1,3,33.3,12,0,1,2,50,0,0,NA,0,1,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/7bfa8ce5/Halerrandrio-dos-Santos"
"658",NA,"2023 Goiás","Série A","Denzel","BRA","FW","20",0.3,4,6,66.7,49,17,2,2,100,1,1,100,0,0,NA,0,0,0,0,0,1,1,0,1,"https://fbref.com/en/players/bbcdf171/Denzel"
"659",NA,"2023 Goiás","Série A","Jhonny Lucas","BRA","MF","22",0.2,6,9,66.7,96,28,3,5,60,3,3,100,0,1,0,0,0,0,0,1,0,0,0,1,"https://fbref.com/en/players/a800ccee/Jhonny-Lucas"
"660",NA,"2023 Coritiba","","Gabriel","BRA","GK","30",30.7,663,1002,66.2,19582,15028,123,125,98.4,278,280,99.3,241,572,42.1,1,0.2,0.1,0.8,1,21,1,0,0,"https://fbref.com/en/players/f93ed0df/Gabriel"
"661",NA,"2023 Coritiba","","Robson","BRA","MF,FW","31",26.1,457,722,63.3,7174,2419,266,351,75.8,142,216,65.7,38,87,43.7,4,2.3,2.7,1.7,24,42,24,10,68,"https://fbref.com/en/players/e29eff7a/Robson"
"662",NA,"2023 Coritiba","","Natanael","BRA","DF","21",27.8,944,1224,77.1,14994,6302,504,589,85.6,364,455,80,59,114,51.8,1,1.6,1.5,-0.6,16,58,21,10,79,"https://fbref.com/en/players/0b618504/Natanael"
"663",NA,"2023 Coritiba","","Marcelino Moreno","ARG","MF","28",25.6,712,971,73.3,11965,3840,385,430,89.5,234,298,78.5,76,183,41.5,4,4.9,5.6,-0.9,55,89,49,14,102,"https://fbref.com/en/players/058c938c/Marcelino-Moreno"
"664",NA,"2023 Coritiba","","Bruno Gomes","BRA","MF","21",24.4,682,901,75.7,10843,3585,337,404,83.4,266,320,83.1,46,105,43.8,1,2.1,1.1,-1.1,28,91,11,2,115,"https://fbref.com/en/players/76f2bbf8/Bruno-Gomes"
"665",NA,"2023 Coritiba","","Benjamín Kuscevic","CHI","DF","26",22.5,782,952,82.1,15833,5531,234,267,87.6,454,501,90.6,88,165,53.3,0,0,0.2,0,1,36,3,1,50,"https://fbref.com/en/players/9edddc34/Benjamin-Kuscevic"
"666",NA,"2023 Coritiba","","Henrique","BRA","DF","36",22.5,643,726,88.6,12353,4244,222,243,91.4,348,373,93.3,68,98,69.4,0,0,0.3,0,0,21,0,0,31,"https://fbref.com/en/players/429163de/Henrique"
"667",NA,"2023 Coritiba","","Jamerson","BRA","DF,FW","24",21,706,923,76.5,11451,4520,371,429,86.5,266,335,79.4,49,102,48,1,1.7,1.9,-0.7,16,53,14,11,70,"https://fbref.com/en/players/7910d817/Jamerson"
"668",NA,"2023 Coritiba","","Sebastián Gómez","COL","MF","26",15.9,455,544,83.6,7125,1725,240,262,91.6,179,212,84.4,29,44,65.9,1,0.4,0.4,0.6,13,42,4,1,42,"https://fbref.com/en/players/233de573/Sebastian-Gomez"
"669",NA,"2023 Coritiba","","Victor Luis","BRA","DF","29",17.4,646,867,74.5,11250,4622,306,347,88.2,279,348,80.2,54,136,39.7,1,1.6,1.1,-0.6,16,54,14,8,68,"https://fbref.com/en/players/cc68c4d3/Victor-Luis"
"670",NA,"2023 Coritiba","","Matheus Bianqui","BRA","MF","25",15.8,329,466,70.6,5697,1563,156,208,75,138,173,79.8,27,49,55.1,1,1.3,0.5,-0.3,8,35,3,2,41,"https://fbref.com/en/players/9da67b35/Matheus-Bianqui"
"671",NA,"2023 Coritiba","","Andrey Ramos do Nascimento","BRA","MF","24",12.5,607,705,86.1,10742,3607,277,310,89.4,256,282,90.8,60,85,70.6,0,1.2,1.6,-1.2,13,63,10,3,89,"https://fbref.com/en/players/eb55ab5a/Andrey-Ramos-do-Nascimento"
"672",NA,"2023 Coritiba","","Willian Farias","BRA","MF","33",10.7,384,452,85,6675,1924,162,182,89,185,205,90.2,32,47,68.1,0,0,0.2,0,3,35,1,0,41,"https://fbref.com/en/players/d1fcff2f/Willian-Farias"
"673",NA,"2023 Coritiba","","Thalisson Gabriel","BRA","DF","21",10.5,380,464,81.9,7343,2488,116,134,86.6,226,262,86.3,34,55,61.8,0,0.1,0.1,-0.1,2,15,0,0,23,"https://fbref.com/en/players/e494b1e4/Thalisson-Gabriel"
"674",NA,"2023 Coritiba","","Islam Slimani","ALG","FW","34",9.1,157,216,72.7,2028,244,98,121,81,40,58,69,6,12,50,2,1.3,0.6,0.7,8,12,2,1,12,"https://fbref.com/en/players/ffec9769/Islam-Slimani"
"675",NA,"2023 Coritiba","","Kaio","BRA","MF,FW","18",9.8,173,247,70,2666,880,98,119,82.4,61,88,69.3,11,26,42.3,0,0.6,0.8,-0.6,12,23,10,2,31,"https://fbref.com/en/players/4e232375/Kaio"
"676",NA,"2023 Coritiba","","Bruno Viana","BRA","DF","27",9,356,427,83.4,7430,3279,121,134,90.3,173,199,86.9,58,85,68.2,0,0,0.1,0,0,21,1,0,26,"https://fbref.com/en/players/c5ea2dab/Bruno-Viana"
"677",NA,"2023 Coritiba","","Alef Manga","BRA","FW,MF","28",8.9,190,248,76.6,2772,492,115,140,82.1,51,66,77.3,16,21,76.2,3,1,0.8,2,18,9,7,1,17,"https://fbref.com/en/players/559782c4/Alef-Manga"
"678",NA,"2023 Coritiba","","Diogo","BRA","FW,MF","26",8.4,120,175,68.6,1609,308,57,79,72.2,42,57,73.7,4,9,44.4,1,0.3,0.5,0.7,6,9,4,1,10,"https://fbref.com/en/players/4e365f70/Diogo"
"679",NA,"2023 Coritiba","","Liziero","BRA","MF","24",6.5,246,309,79.6,4475,1476,104,125,83.2,102,123,82.9,33,43,76.7,0,0.3,0.5,-0.3,5,31,1,0,36,"https://fbref.com/en/players/318ecb8c/Liziero"
"680",NA,"2023 Coritiba","","Zé Roberto","BRA","FW,MF","29",5.8,86,134,64.2,1201,400,51,72,70.8,24,37,64.9,5,8,62.5,1,0.7,0.5,0.3,6,13,4,0,14,"https://fbref.com/en/players/810033a1/Ze-Roberto"
"681",NA,"2023 Coritiba","","Thiago Dombroski","BRA","DF","20",5.6,197,260,75.8,4403,2044,52,57,91.2,108,122,88.5,36,78,46.2,0,0,0,0,0,22,0,0,21,"https://fbref.com/en/players/786ba79d/Thiago-Dombroski"
"682",NA,"2023 Coritiba","","Jean Pedroso","BRA","DF","19",6.5,234,284,82.4,4578,1512,73,78,93.6,135,150,90,25,51,49,0,0,0.1,0,0,13,2,0,18,"https://fbref.com/en/players/d0c5e580/Jean-Pedroso"
"683",NA,"2023 Coritiba","","Diogo Batista","BRA","DF,MF","19",5.9,200,276,72.5,3676,1488,90,103,87.4,81,113,71.7,26,48,54.2,1,0.6,0.5,0.4,9,23,3,1,20,"https://fbref.com/en/players/9bd61510/Diogo-Batista"
"684",NA,"2023 Coritiba","","Rodrigo Pinho","BRA","FW","31",4.3,46,71,64.8,646,129,25,32,78.1,13,22,59.1,3,4,75,0,0.2,0,-0.2,4,5,0,0,4,"https://fbref.com/en/players/5db20508/Rodrigo-Pinho"
"685",NA,"2023 Coritiba","","Maurício Garcez","BRA","MF,FW","25",6.6,92,137,67.2,1175,302,66,77,85.7,23,40,57.5,2,7,28.6,0,0.3,0.3,-0.3,5,7,4,3,11,"https://fbref.com/en/players/1c060dbf/Mauricio-Garcez"
"686",NA,"2023 Coritiba","","Fransérgio","BRA","MF","32",5.9,234,298,78.5,4171,1133,99,122,81.1,111,124,89.5,22,37,59.5,0,0.1,0.1,-0.1,3,25,3,1,21,"https://fbref.com/en/players/deba6b05/Fransergio"
"687",NA,"2023 Coritiba","","Luan Polli","BRA","GK","29",4.3,72,108,66.7,2416,2064,12,12,100,32,32,100,28,64,43.8,0,0,0,0,1,4,0,0,0,"https://fbref.com/en/players/96aa89c4/Luan-Polli"
"688",NA,"2023 Coritiba","","Andreas Samaris","GRE","MF","33",2,83,92,90.2,1714,511,25,31,80.6,42,44,95.5,15,16,93.8,0,0,0,0,1,5,0,0,8,"https://fbref.com/en/players/5af687a1/Andreas-Samaris"
"689",NA,"2023 Coritiba","","Gabriel Boschilia","BRA","MF,FW","26",3.8,145,182,79.7,2156,634,91,96,94.8,43,53,81.1,9,26,34.6,1,0.8,0.6,0.2,5,25,2,1,18,"https://fbref.com/en/players/e90af77c/Gabriel-Boschilia"
"690",NA,"2023 Coritiba","","Hayner","BRA","DF,MF","27",3.4,96,142,67.6,1726,729,43,57,75.4,41,61,67.2,11,19,57.9,0,0.3,0.2,-0.3,5,13,3,1,14,"https://fbref.com/en/players/246c7429/Hayner"
"691",NA,"2023 Coritiba","","Jhon Chancellor","VEN","DF","31",3.4,80,101,79.2,1533,602,32,36,88.9,37,43,86,11,21,52.4,0,0,0,0,0,3,0,0,2,"https://fbref.com/en/players/84b6acaa/Jhon-Chancellor"
"692",NA,"2023 Coritiba","","Pedro Luccas","BRA","GK","19",3,65,99,65.7,2094,1606,8,8,100,25,27,92.6,32,64,50,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/e5c4ba1f/Pedro-Luccas"
"693",NA,"2023 Coritiba","","Edu","BRA","FW,MF","29",3.6,54,84,64.3,858,210,28,41,68.3,19,27,70.4,4,4,100,0,0.4,0.4,-0.4,4,6,2,1,7,"https://fbref.com/en/players/03cf6b3b/Edu"
"694",NA,"2023 Coritiba","","Júnior Urso","BRA","MF","33",3.3,109,122,89.3,2056,457,40,45,88.9,57,61,93.4,10,12,83.3,0,0.1,0,-0.1,2,10,0,0,13,"https://fbref.com/en/players/b40424f1/Junior-Urso"
"695",NA,"2023 Coritiba","","Reynaldo Cesar Moraes","BRA","DF","26",2.7,63,82,76.8,1194,449,27,29,93.1,28,32,87.5,7,18,38.9,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/589d070c/Reynaldo-Cesar-Moraes"
"696",NA,"2023 Coritiba","","Maurício Antônio","BRA","DF","30",2,77,95,81.1,1671,651,24,28,85.7,35,38,92.1,16,25,64,0,0,0,0,1,4,0,0,4,"https://fbref.com/en/players/0bd71531/Mauricio-Antonio"
"697",NA,"2023 Coritiba","","Marcos Vinicius","BRA","DF,MF","25",1.9,51,89,57.3,881,375,24,32,75,23,34,67.6,4,11,36.4,0,0.3,0.2,-0.3,2,1,0,0,3,"https://fbref.com/en/players/72cacb0d/Marcos-Vinicius"
"698",NA,"2023 Coritiba","","William Pottker","BRA","FW,MF","29",1.3,28,40,70,391,134,18,20,90,7,11,63.6,2,3,66.7,0,0.1,0,-0.1,1,2,0,0,2,"https://fbref.com/en/players/214a16c5/William-Pottker"
"699",NA,"2023 Coritiba","","Gabriel Silva","BRA","FW,MF","20",1,16,22,72.7,216,60,10,15,66.7,3,3,100,1,1,100,0,0,0,0,0,1,1,0,2,"https://fbref.com/en/players/5e38493a/Gabriel-Silva"
"700",NA,"2023 Coritiba","","Gustavo Vilar","BRA","DF","22",1,50,59,84.7,1023,279,14,17,82.4,27,32,84.4,9,10,90,0,0,0,0,0,3,0,0,1,"https://fbref.com/en/players/afcfcc1e/Gustavo-Vilar"
"701",NA,"2023 Coritiba","","Lucas Barbosa","BRA","MF,FW","21",1.1,34,46,73.9,606,148,15,19,78.9,14,19,73.7,4,5,80,0,0.2,0.2,-0.2,2,3,3,1,4,"https://fbref.com/en/players/a28eac7e/Lucas-Barbosa"
"702",NA,"2023 Coritiba","","Jesé","ESP","MF","29",1.1,27,34,79.4,403,60,16,20,80,10,13,76.9,1,1,100,0,0,0.2,0,2,3,0,0,4,"https://fbref.com/en/players/4a537185/Jese"
"703",NA,"2023 Coritiba","","Lucas Ronier","BRA","FW,MF","18",0.6,21,29,72.4,358,102,10,12,83.3,8,11,72.7,2,3,66.7,0,0,0,0,0,1,1,0,3,"https://fbref.com/en/players/d831b6f1/Lucas-Ronier"
"704",NA,"2023 Coritiba","","Wesley Pombo","BRA","MF","20",0.6,9,12,75,106,20,8,9,88.9,1,1,100,0,0,NA,0,0.1,0,-0.1,2,2,0,0,0,"https://fbref.com/en/players/51db89fc/Wesley-Pombo"
"705",NA,"2023 Coritiba","","Ruan Lucas","BRA","MF,FW","18",0.3,12,13,92.3,210,64,5,5,100,5,6,83.3,2,2,100,1,0.4,0,0.6,1,1,1,1,2,"https://fbref.com/en/players/df513353/Ruan-Lucas"
"706",NA,"2023 Coritiba","","Éberth Araújo Nogueira","BRA","FW","19",0.3,3,4,75,18,1,2,3,66.7,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/6e60f591/Eberth-Araujo-Nogueira"
"707",NA,"2023 América (MG)","Série A","Juninho","BRA","MF","35",32.5,699,973,71.8,10503,3674,381,470,81.1,237,332,71.4,44,82,53.7,2,3.5,5,-1.5,42,62,27,7,100,"https://fbref.com/en/players/7d10ca2e/Juninho"
"708",NA,"2023 América (MG)","Série A","Leandro Emmanuel Martínez","ARG","MF","28",28.2,1177,1475,79.8,18334,5971,640,706,90.7,402,499,80.6,87,172,50.6,5,4.5,5.6,0.5,65,127,40,14,155,"https://fbref.com/en/players/74758396/Leandro-Emmanuel-Martinez"
"709",NA,"2023 América (MG)","Série A","Felipe Azevedo","BRA","FW,MF","36",19.4,325,497,65.4,4894,1573,182,243,74.9,89,135,65.9,28,54,51.9,1,2,1,-1,29,34,17,3,52,"https://fbref.com/en/players/4a22b15a/Felipe-Azevedo"
"710",NA,"2023 América (MG)","Série A","Iago Maidana","BRA","DF","26",24,578,775,74.6,11891,4920,176,213,82.6,311,375,82.9,85,159,53.5,0,0.1,0.1,-0.1,4,40,1,1,54,"https://fbref.com/en/players/e65a5924/Iago-Maidana"
"711",NA,"2023 América (MG)","Série A","Danilo Avelar","BRA","DF","33",22,613,890,68.9,11632,6518,228,272,83.8,308,408,75.5,67,166,40.4,1,0.7,0.7,0.3,12,59,11,7,81,"https://fbref.com/en/players/eacb45fd/Danilo-Avelar"
"712",NA,"2023 América (MG)","Série A","Gonzalo Mastriani","URU","FW","29",19.9,198,316,62.7,2522,484,126,179,70.4,42,72,58.3,10,19,52.6,1,1.5,1.1,-0.5,14,15,8,0,23,"https://fbref.com/en/players/b4339e2b/Gonzalo-Mastriani"
"713",NA,"2023 América (MG)","Série A","Marlon","BRA","DF","28",18.6,674,877,76.9,10871,4449,367,415,88.4,239,297,80.5,51,108,47.2,1,0.8,0.9,0.2,19,54,13,7,71,"https://fbref.com/en/players/a87b508e/Marlon"
"714",NA,"2023 América (MG)","Série A","Ricardo Silva","BRA","DF","30",17.9,489,634,77.1,9700,3970,160,190,84.2,257,301,85.4,64,114,56.1,0,0.1,0.2,-0.1,2,35,1,0,44,"https://fbref.com/en/players/a5075276/Ricardo-Silva"
"715",NA,"2023 América (MG)","Série A","Eder","BRA","DF","27",17.4,554,692,80.1,11569,5119,173,191,90.6,290,331,87.6,89,160,55.6,0,0.2,0.3,-0.2,3,49,5,1,54,"https://fbref.com/en/players/ba1a2c4c/Eder"
"716",NA,"2023 América (MG)","Série A","Lucas Kal","BRA","MF","26",13.7,499,606,82.3,8673,3219,225,252,89.3,208,240,86.7,50,79,63.3,1,1,0.9,0,11,76,10,2,86,"https://fbref.com/en/players/33ed689d/Lucas-Kal"
"717",NA,"2023 América (MG)","Série A","Matheus Cavichioli","BRA","GK","36",15,261,377,69.2,8777,6932,38,38,100,91,94,96.8,131,241,54.4,0,0,0,0,0,8,0,0,0,"https://fbref.com/en/players/8470f026/Matheus-Cavichioli"
"718",NA,"2023 América (MG)","Série A","Rodriguinho","BRA","DF,MF","19",13.9,471,642,73.4,7602,2700,262,296,88.5,150,197,76.1,41,96,42.7,3,2.8,3.2,0.2,21,27,20,9,36,"https://fbref.com/en/players/4565dde3/Rodriguinho"
"719",NA,"2023 América (MG)","Série A","Everaldo","BRA","FW,MF","28",13.7,328,430,76.3,5115,1489,186,208,89.4,107,146,73.3,25,43,58.1,3,2.2,2,0.8,21,28,16,5,52,"https://fbref.com/en/players/bdb57777/Everaldo"
"720",NA,"2023 América (MG)","Série A","Ale","BRA","MF","32",15.8,770,878,87.7,12931,4158,361,405,89.1,326,356,91.6,61,70,87.1,0,1.4,0.8,-1.4,16,88,8,3,110,"https://fbref.com/en/players/b7d9347d/Ale"
"721",NA,"2023 América (MG)","Série A","Martín Benítez","ARG","MF,FW","28",12.4,386,561,68.8,7015,2676,178,222,80.2,129,181,71.3,62,117,53,4,4,3.5,0,29,59,16,5,77,"https://fbref.com/en/players/c122e34e/Martin-Benitez"
"722",NA,"2023 América (MG)","Série A","Breno Cascardo","BRA","MF","19",12.9,491,589,83.4,8060,2228,244,279,87.5,183,213,85.9,45,58,77.6,0,0.5,0.6,-0.5,8,59,8,2,80,"https://fbref.com/en/players/6085a790/Breno-Cascardo"
"723",NA,"2023 América (MG)","Série A","Jori","BRA","GK","26",11,198,272,72.8,5331,4038,43,43,100,83,83,100,69,143,48.3,0,0,0,0,0,1,0,0,0,"https://fbref.com/en/players/9aecb45b/Jori"
"724",NA,"2023 América (MG)","Série A","Mateus Pasinato","BRA","GK","30",10,184,246,74.8,5679,4441,27,27,100,84,86,97.7,73,131,55.7,0,0,0,0,0,5,0,0,0,"https://fbref.com/en/players/f16f9b47/Mateus-Pasinato"
"725",NA,"2023 América (MG)","Série A","Marcinho","BRA","DF","26",8.9,317,474,66.9,5899,2388,135,158,85.4,133,179,74.3,39,110,35.5,0,0.9,1.3,-0.9,8,32,16,8,40,"https://fbref.com/en/players/6bc6e0e4/Marcinho"
"726",NA,"2023 América (MG)","Série A","Aloísio dos Santos Gonçalves","CHN","FW,MF","34",8,99,161,61.5,1312,322,55,82,67.1,28,39,71.8,4,8,50,1,0.7,0.7,0.3,5,7,4,1,9,"https://fbref.com/en/players/9851b2e0/Aloisio-dos-Santos-Goncalves"
"727",NA,"2023 América (MG)","Série A","Daniel Borges","BRA","DF","29",8.9,381,494,77.1,6686,2767,177,196,90.3,159,197,80.7,39,86,45.3,1,1.5,1.8,-0.5,9,35,15,10,45,"https://fbref.com/en/players/71879f82/Daniel-Borges"
"728",NA,"2023 América (MG)","Série A","Nicolas","BRA","DF","25",8,188,287,65.5,3159,1769,102,123,82.9,63,92,68.5,17,45,37.8,1,0.2,0.2,0.8,7,13,3,1,18,"https://fbref.com/en/players/0739a5da/Nicolas"
"729",NA,"2023 América (MG)","Série A","Mateus Henrique","BRA","DF","20",6,196,275,71.3,3326,1305,89,109,81.7,80,110,72.7,18,39,46.2,1,0.6,0.6,0.4,6,17,6,3,18,"https://fbref.com/en/players/cee3597c/Mateus-Henrique"
"730",NA,"2023 América (MG)","Série A","Júlio César","BRA","DF","19",6.6,271,313,86.6,4814,2084,107,120,89.2,144,157,91.7,18,28,64.3,1,0,0.1,1,1,15,0,0,21,"https://fbref.com/en/players/f3585cf6/Julio-Cesar"
"731",NA,"2023 América (MG)","Série A","Wanderson","BRA","DF","31",5.6,121,166,72.9,2660,1137,38,43,88.4,61,76,80.3,22,45,48.9,0,0,0,0,1,8,0,0,10,"https://fbref.com/en/players/f612025c/Wanderson"
"732",NA,"2023 América (MG)","Série A","Rodrigo Varanda","BRA","FW,MF","20",5.7,136,173,78.6,1767,505,81,90,90,38,52,73.1,4,8,50,1,1.2,0.9,-0.2,9,16,6,2,20,"https://fbref.com/en/players/541b77bc/Rodrigo-Varanda"
"733",NA,"2023 América (MG)","Série A","Renato Marques","BRA","FW,MF","19",5.7,73,118,61.9,1060,257,42,57,73.7,26,39,66.7,2,8,25,1,0.6,0.5,0.4,5,5,3,0,9,"https://fbref.com/en/players/838d1215/Renato-Marques"
"734",NA,"2023 América (MG)","Série A","Pedrinho","BRA","FW,MF","23",4.6,88,127,69.3,1461,451,43,52,82.7,33,44,75,8,16,50,0,0.4,0.5,-0.4,4,8,7,4,20,"https://fbref.com/en/players/035341ba/Pedrinho"
"735",NA,"2023 América (MG)","Série A","Esteban Burgos","ARG","DF","31",3.3,67,89,75.3,1505,685,12,16,75,40,48,83.3,13,23,56.5,0,0,0,0,0,8,0,0,7,"https://fbref.com/en/players/40449bbd/Esteban-Burgos"
"736",NA,"2023 América (MG)","Série A","Óscar Méndez","URU","MF","28",2.9,57,74,77,869,314,28,33,84.8,20,26,76.9,5,9,55.6,0,0,0,0,0,7,0,0,6,"https://fbref.com/en/players/3c90a04a/Oscar-Mendez"
"737",NA,"2023 América (MG)","Série A","Matheusinho","BRA","MF,FW","24",2.5,73,103,70.9,1179,431,33,39,84.6,34,46,73.9,5,9,55.6,0,0.4,0.3,-0.4,7,10,3,1,14,"https://fbref.com/en/players/74f5a96d/Matheusinho"
"738",NA,"2023 América (MG)","Série A","Nino Paraíba","BRA","DF","37",2.2,81,109,74.3,1535,675,38,45,84.4,27,37,73,12,20,60,0,0.5,0.5,-0.5,5,9,8,7,19,"https://fbref.com/en/players/403ef062/Nino-Paraiba"
"739",NA,"2023 América (MG)","Série A","Washington Aguerre","URU","GK","29",2,31,41,75.6,816,564,7,7,100,12,12,100,11,21,52.4,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/19da9ece/Washington-Aguerre"
"740",NA,"2023 América (MG)","Série A","Henrique Almeida","BRA","FW","31",1.7,24,29,82.8,305,49,15,17,88.2,4,5,80,2,2,100,0,0.3,0.3,-0.3,3,1,0,0,3,"https://fbref.com/en/players/8aa2f2e3/Henrique-Almeida"
